SYNCount,NumberOfPackets,UniqSrcIPs,DNSCount,RSTCount,SSHCount
3,442,16,108,0,0
3,432,18,110,0,0
3,301,18,116,0,0
3,373,17,138,0,0
2,409,15,126,0,0
2,379,15,108,0,0
2,383,15,108,0,0
2,373,14,118,0,0
2,347,14,124,0,0
1,354,13,134,0,0
1,337,13,114,0,0
1,271,14,96,0,0
1,191,12,110,0,0
2,214,13,124,0,0
3,216,13,128,0,0
4,236,15,116,0,0
3,237,14,94,0,0
3,302,14,74,0,0
3,361,16,74,0,0
3,374,15,96,0,0
3,507,15,110,0,0
2,549,15,104,0,0
1,586,13,114,0,0
0,619,13,112,0,0
1,789,14,136,0,0
1,760,15,146,0,0
1,735,15,156,0,0
8,841,16,168,0,0
8,750,16,164,0,0
8,746,15,174,0,0
8,826,15,160,0,0
9,917,16,170,0,0
9,911,16,190,0,0
9,952,14,170,0,0
9,997,14,170,0,0
3,911,14,154,0,0
3,901,14,154,0,0
3,886,14,158,0,0
3,821,14,176,0,0
4,721,15,174,0,0
3,564,15,154,0,0
3,564,15,160,0,0
3,590,16,160,0,0
2,536,15,144,0,0
2,491,17,130,0,0
2,474,16,136,0,0
2,424,16,132,0,0
0,369,14,124,0,0
0,383,15,134,0,0
0,316,12,154,0,0
0,218,12,154,0,0
0,239,13,170,0,0
0,249,13,172,0,0
0,269,12,182,0,0
0,275,12,178,0,0
1,321,13,182,0,0
1,331,13,178,0,0
1,340,13,176,0,0
2,369,13,182,0,0
2,383,10,184,0,0
2,406,12,190,0,0
2,420,13,184,0,0
2,454,14,193,0,0
1,488,15,220,0,0
1,642,15,210,0,0
1,693,15,210,0,0
0,734,13,220,0,0
1,747,14,200,0,0
1,777,14,200,0,0
1,807,15,180,0,0
1,814,17,167,0,0
1,830,16,150,0,0
1,687,16,130,0,0
1,637,14,120,0,0
2,635,16,116,0,0
1,614,16,124,0,0
1,595,16,150,0,0
1,582,16,166,0,0
1,534,15,160,0,0
1,471,14,150,0,0
1,448,13,160,0,0
1,429,15,160,0,0
1,416,13,154,0,0
1,454,13,176,0,0
1,434,13,140,0,0
1,439,13,124,0,0
1,479,14,136,0,0
1,531,14,152,0,0
1,593,14,170,0,0
1,636,14,186,0,0
0,599,12,190,0,0
0,549,10,176,0,0
0,542,10,184,0,0
0,489,10,186,0,0
0,447,10,164,0,0
0,386,10,158,0,0
0,297,12,146,0,0
0,246,13,140,0,0
1,252,14,152,0,0
1,247,14,146,0,0
4,293,17,154,0,0
4,292,18,170,0,0
6,348,18,198,0,0
7,359,17,190,0,0
9,437,17,195,0,0
10,577,17,204,0,0
9,660,19,178,0,0
10,707,20,180,0,0
8,666,21,166,0,0
9,688,18,156,0,0
8,671,22,156,0,0
8,677,23,148,0,0
7,661,21,173,0,0
6,536,21,150,0,0
6,460,19,184,0,0
23,814,18,180,0,0
29,1065,16,178,0,0
28,1057,17,196,0,0
27,1019,14,178,0,0
26,1026,14,214,0,0
26,1010,16,214,0,0
27,1024,17,208,0,0
27,1005,17,192,0,0
9,619,17,212,0,0
2,373,16,242,0,0
2,349,15,224,0,0
2,363,15,244,0,0
2,348,18,226,0,0
1,351,15,210,0,0
0,361,14,226,0,0
0,404,14,232,0,0
0,404,15,204,0,0
0,458,15,206,0,0
1,510,17,224,0,0
2,532,18,204,0,0
2,586,16,212,0,0
2,566,16,206,0,0
2,532,17,196,0,0
2,487,18,172,0,0
3,500,18,172,0,0
3,455,15,150,0,0
2,413,14,130,0,0
2,416,15,160,0,0
2,377,14,150,0,0
2,432,14,166,0,0
3,532,14,196,0,0
3,621,14,224,0,0
2,641,14,240,0,0
4,654,16,258,0,0
5,683,15,264,0,0
4,646,15,234,0,0
4,645,17,244,0,0
5,565,19,214,0,0
4,487,19,196,0,0
4,417,19,192,0,0
4,388,19,186,0,0
3,359,19,170,0,0
2,364,18,164,0,0
5,395,22,168,0,0
5,415,22,172,0,0
4,458,21,200,0,0
5,465,22,190,0,0
5,461,23,186,0,0
5,484,23,184,0,0
4,578,23,190,0,0
4,648,21,200,0,0
1,660,18,216,0,0
1,647,17,222,0,0
1,615,17,196,0,0
0,593,15,194,0,0
0,605,14,190,0,0
0,589,16,196,0,0
0,491,16,188,0,0
1,384,14,164,0,0
1,379,12,174,0,0
2,366,13,136,0,0
2,393,17,150,0,0
2,409,17,164,0,0
2,395,18,152,0,0
10,486,19,166,1,0
10,510,19,180,1,0
9,517,19,200,1,0
9,540,17,170,1,0
8,604,17,194,1,0
10,674,14,182,1,0
10,650,14,188,1,0
10,624,14,188,1,0
2,526,11,182,0,0
2,516,11,192,0,0
2,486,10,176,0,0
2,445,11,198,0,0
3,441,16,192,0,0
2,395,17,212,0,0
3,408,18,212,0,0
3,432,18,242,0,0
3,404,18,228,0,0
3,380,17,206,0,0
3,404,17,232,0,0
3,383,16,220,0,0
2,313,12,240,0,0
1,276,11,246,0,0
0,270,13,246,0,0
0,256,13,232,0,0
0,274,13,252,0,0
0,273,11,254,0,0
0,283,11,256,0,0
0,302,14,272,0,0
0,274,14,244,0,0
0,263,14,242,0,0
0,232,13,212,0,0
1,217,15,192,0,0
1,220,16,170,0,0
2,282,16,166,0,0
2,297,16,152,0,0
2,277,16,122,0,0
2,401,16,148,0,0
2,437,16,121,0,0
2,475,14,154,0,0
1,497,15,168,0,0
3,634,17,194,0,0
2,576,14,174,0,0
2,518,13,150,0,0
2,649,13,144,0,0
2,529,13,110,0,0
2,662,13,109,0,0
2,678,16,76,0,0
2,651,15,62,0,0
1,490,18,26,0,0
2,596,20,36,0,0
3,655,20,58,0,0
4,564,22,68,0,0
4,688,22,74,0,0
4,624,24,76,0,0
4,638,25,76,0,0
4,842,25,80,0,0
11,1004,26,114,0,0
10,927,24,124,0,0
11,1027,21,136,0,0
10,1061,19,136,0,0
10,1019,19,156,0,0
10,1023,18,144,0,0
10,1021,18,158,0,0
11,886,18,188,0,0
3,728,16,158,0,0
3,815,16,168,0,0
1,691,13,160,0,0
1,627,15,168,0,0
1,678,14,170,0,0
1,563,14,170,0,0
1,516,13,156,0,0
0,532,15,152,0,0
1,722,14,172,0,0
1,650,14,152,0,0
1,686,14,148,0,0
2,759,17,150,0,0
2,626,18,128,0,0
3,645,19,150,0,0
3,657,19,180,0,0
3,583,19,144,0,0
2,372,19,114,0,0
2,326,17,124,0,0
3,261,19,102,0,0
2,186,17,82,0,0
2,178,16,74,0,0
1,130,15,52,0,0
1,109,13,32,0,0
1,105,13,42,0,0
1,122,13,56,0,0
1,118,13,52,0,0
0,144,11,72,0,0
0,176,7,92,0,0
0,212,7,120,0,0
0,238,9,130,0,0
0,235,9,130,0,0
0,243,10,140,0,0
1,241,16,128,0,0
1,255,16,122,0,0
1,335,18,122,0,0
1,400,18,126,0,0
2,454,19,114,0,0
2,474,19,140,0,0
2,522,18,136,0,0
2,508,17,116,0,0
1,550,14,124,0,0
2,538,15,136,0,0
2,452,17,140,0,0
2,347,17,132,0,0
1,259,15,124,0,0
1,236,15,108,0,0
2,200,17,114,0,0
3,248,18,134,0,0
3,240,16,144,0,0
2,265,17,132,0,0
3,300,21,132,0,0
3,329,21,136,0,0
3,346,21,144,0,0
3,350,21,148,0,0
2,354,21,162,0,0
1,322,21,162,0,0
1,294,19,156,0,0
1,352,17,169,0,0
0,421,14,170,0,0
1,419,14,170,0,0
1,415,14,172,0,0
1,413,16,168,0,0
1,411,16,166,0,0
2,425,19,172,0,0
2,440,17,188,0,0
2,393,16,205,0,0
2,311,14,210,0,0
2,333,13,220,0,0
2,344,13,210,0,0
3,322,15,190,0,0
3,298,15,166,0,0
2,286,15,150,0,0
2,286,15,140,0,0
2,275,14,130,0,0
2,244,14,100,0,0
1,231,14,100,0,0
2,231,13,100,0,0
2,411,13,144,0,3
3,522,15,174,0,9
4,646,18,188,0,15
4,789,18,198,0,15
4,788,18,208,0,15
4,801,18,238,0,15
4,746,16,208,0,15
3,782,18,240,0,15
2,715,18,216,0,12
1,693,14,197,0,6
1,686,11,202,0,0
1,551,13,202,0,0
1,539,15,182,0,0
3,574,20,176,0,0
5,779,23,218,0,0
6,851,24,205,0,0
9,810,25,224,0,0
9,751,25,246,0,0
8,670,24,256,0,0
8,629,22,226,0,0
8,635,22,248,0,0
6,639,20,224,0,0
4,533,19,192,0,0
3,457,14,213,0,0
1,406,14,196,0,0
1,398,14,183,0,0
2,416,15,218,0,0
2,435,18,228,0,0
2,441,18,220,0,0
3,437,20,278,0,0
3,382,18,308,0,0
3,325,17,258,0,0
2,325,18,246,0,0
3,313,20,226,0,0
2,244,18,152,0,0
2,230,18,142,0,0
2,188,17,108,0,0
1,129,16,50,0,0
2,89,18,10,0,0
2,80,18,10,0,0
2,66,17,10,0,0
1,56,15,10,0,0
1,65,15,20,0,0
1,92,14,20,0,0
1,112,15,20,0,0
1,103,13,20,0,0
0,106,11,30,0,0
1,128,13,50,0,0
2,120,15,40,0,0
2,257,15,80,0,0
2,335,14,80,0,0
2,421,16,108,0,0
3,606,16,120,0,0
3,683,20,140,0,0
3,705,20,150,0,0
2,704,18,140,0,0
2,796,18,164,0,0
2,830,19,144,0,0
2,934,19,134,0,0
3,1058,20,106,0,0
2,1024,19,96,0,0
3,1124,19,106,0,0
4,1282,21,121,0,0
4,1472,21,121,0,0
3,1589,22,119,0,0
3,1475,22,111,0,0
3,1341,21,145,0,0
2,1124,21,151,0,0
2,993,18,170,0,0
1,844,18,150,0,0
1,711,16,145,0,0
1,557,16,155,0,0
3,424,16,159,0,0
3,407,17,157,0,0
3,384,17,145,0,0
3,368,16,139,0,0
3,360,16,140,0,0
3,360,16,140,0,0
2,322,16,110,0,0
2,289,16,90,0,0
0,238,15,65,0,0
0,245,14,65,0,0
1,260,13,59,0,0
1,281,14,73,0,0
1,276,15,63,0,0
1,271,15,53,0,0
2,272,17,65,0,0
2,285,19,91,0,0
2,293,19,114,0,0
3,264,20,114,0,0
3,351,19,141,0,0
3,385,20,152,0,0
3,392,19,157,0,0
3,517,20,187,0,0
2,602,20,185,0,0
2,575,20,169,0,0
2,595,19,155,0,32
2,655,19,165,0,70
3,575,21,140,0,80
3,550,21,135,0,91
3,512,18,118,0,91
3,369,15,88,0,91
3,267,13,80,0,91
3,259,13,72,0,91
3,205,14,62,0,59
2,125,12,42,0,21
0,59,11,24,0,11
0,20,10,4,0,0
0,21,12,4,0,0
0,28,10,16,0,0
0,63,9,44,0,0
0,61,9,42,0,0
0,94,10,72,0,0
0,103,9,82,0,0
0,126,11,102,0,0
0,201,11,142,0,0
1,268,13,162,0,0
1,310,14,150,0,0
1,346,13,160,0,0
2,357,15,160,0,0
2,332,13,140,0,0
2,342,13,150,0,0
2,324,14,130,0,0
2,252,15,90,0,0
1,202,17,70,0,0
1,238,17,80,0,0
2,289,18,70,0,0
1,302,16,70,0,0
3,322,19,82,0,0
3,342,19,72,0,0
4,409,21,82,0,0
4,475,21,119,0,0
5,466,20,122,0,0
5,384,20,112,0,0
6,313,21,102,0,0
6,311,21,112,0,0
6,375,21,130,0,0
7,394,23,156,0,0
7,384,21,160,0,0
7,360,18,143,0,0
6,514,18,160,0,0
6,676,18,192,0,0
6,685,18,212,0,0
7,736,22,232,0,0
6,691,22,212,0,0
5,646,24,176,0,0
4,647,22,202,0,0
4,652,22,212,0,0
4,523,22,212,0,0
4,417,24,232,0,0
2,435,21,192,0,0
1,496,17,212,0,0
0,538,19,202,0,0
0,554,19,222,0,0
0,523,19,202,0,0
0,509,20,202,0,0
0,492,18,192,0,0
1,476,18,172,0,0
1,416,18,192,0,0
1,310,18,152,0,0
1,227,15,142,0,0
1,210,16,122,0,0
1,182,17,102,0,0
1,153,16,72,0,0
1,139,16,62,0,0
0,93,11,30,0,0
0,80,15,10,0,0
0,52,14,0,0,0
0,45,15,0,0,0
0,32,13,0,0,0
0,31,12,0,0,0
1,23,14,0,0,0
1,22,13,0,0,0
1,20,11,0,0,0
2,38,12,2,0,0
2,65,14,2,0,0
2,144,14,2,0,0
2,217,16,2,0,0
2,323,17,54,0,0
1,476,15,74,0,0
2,491,15,84,0,0
2,567,17,154,0,0
2,594,21,172,0,0
2,674,21,192,0,0
2,648,21,242,0,0
2,604,19,252,0,0
3,677,18,252,0,0
3,595,21,242,0,0
2,643,20,272,0,0
2,676,20,240,0,0
3,795,19,258,0,0
5,824,24,270,0,0
6,945,25,254,0,0
6,1062,25,274,0,0
5,918,24,252,0,0
5,884,24,254,0,0
6,867,27,248,0,0
6,889,27,240,0,0
5,790,28,224,0,0
5,674,28,202,0,0
4,534,27,202,0,0
4,618,26,198,0,0
5,676,29,168,0,0
5,832,29,188,0,0
4,846,26,164,0,0
5,773,27,158,0,0
4,772,23,186,0,0
3,817,18,210,0,0
4,802,19,196,0,0
4,622,21,210,0,0
3,541,17,220,0,0
3,362,19,198,0,0
3,313,19,198,0,0
3,266,15,174,0,0
3,222,16,144,0,0
3,197,17,120,0,0
2,224,16,130,0,0
3,234,14,130,0,0
3,242,12,140,0,0
3,226,12,130,0,0
5,228,13,120,0,0
4,250,12,150,0,0
4,233,11,140,0,0
4,298,13,170,0,0
5,287,13,164,0,0
4,248,15,140,0,0
5,290,19,162,0,0
5,343,19,192,0,0
3,392,17,222,0,0
3,415,18,222,0,0
4,472,17,230,0,0
3,397,17,212,0,0
2,393,17,218,0,0
2,398,17,222,0,0
1,360,14,180,0,0
1,351,14,160,0,0
1,323,13,140,0,0
1,301,13,120,0,0
1,308,15,126,0,10
1,367,14,104,0,16
1,386,15,74,0,16
2,432,16,58,0,16
2,434,16,58,0,16
2,399,15,50,0,16
2,390,13,62,0,16
2,366,13,62,0,16
1,314,12,58,0,6
1,239,12,68,0,0
1,228,12,68,0,15
1,196,13,64,0,40
2,219,13,64,0,68
8,342,14,77,0,90
9,375,15,86,0,96
9,396,16,86,0,98
9,425,19,86,0,98
9,465,19,106,0,98
9,485,20,126,0,83
9,495,19,136,0,58
8,530,20,176,0,30
2,446,18,171,0,8
1,449,14,180,0,2
1,464,14,210,0,0
2,433,16,202,0,0
2,442,16,232,0,0
2,405,18,232,0,0
1,400,17,262,0,0
1,353,16,262,0,0
1,345,15,292,0,0
1,310,11,282,0,0
1,275,12,252,0,0
0,309,12,260,0,0
0,284,10,230,0,0
0,283,11,228,0,0
0,271,11,220,0,0
0,254,11,200,0,0
1,246,12,190,0,0
2,226,15,160,0,0
2,235,14,170,0,0
2,190,13,160,0,0
2,167,14,140,0,0
2,149,11,122,0,0
2,138,11,106,0,0
3,144,13,100,0,0
2,139,14,80,0,0
2,169,11,100,0,0
2,204,11,110,0,0
3,276,11,140,0,0
3,317,10,160,0,0
4,368,10,180,0,0
4,390,11,174,0,0
4,423,10,180,0,0
5,447,8,190,0,0
5,445,9,190,0,0
6,408,13,160,0,0
11,453,14,140,0,0
12,491,14,120,0,0
11,538,15,130,0,0
11,553,15,120,0,0
14,593,15,120,0,0
15,637,15,110,0,0
21,792,15,110,0,0
21,800,14,120,0,0
15,704,13,130,0,0
14,640,13,150,0,0
14,546,12,130,0,0
14,517,12,160,0,0
11,456,12,180,0,0
9,386,13,194,0,0
2,236,14,204,0,0
2,342,14,220,0,0
3,437,15,230,0,20
3,451,17,210,0,35
3,488,18,220,0,50
3,514,18,210,0,68
3,511,17,170,0,84
3,516,16,146,0,102
5,509,18,128,0,106
5,435,19,112,0,106
4,422,22,116,0,86
6,482,25,144,0,71
6,506,25,144,0,56
6,520,25,164,0,38
6,503,24,164,0,22
6,508,24,184,0,4
4,521,21,202,0,0
3,544,21,212,0,20
3,554,20,190,0,34
3,553,16,184,0,48
3,570,18,184,0,68
4,560,17,174,0,86
4,608,14,186,0,104
4,596,15,188,0,104
4,578,16,188,0,104
4,538,15,208,0,84
4,431,15,186,0,78
2,377,15,184,0,77
2,305,12,164,0,68
1,291,13,156,0,62
0,269,12,174,0,52
0,303,12,184,0,67
1,348,12,176,0,79
1,364,12,156,0,79
2,399,14,166,0,71
2,409,15,156,0,58
3,437,15,170,0,47
3,397,14,154,0,35
3,353,15,124,0,27
3,320,14,92,0,12
3,316,16,70,0,0
3,380,18,80,0,12
3,418,16,80,0,16
3,383,15,60,0,16
2,358,16,46,0,16
2,370,18,40,0,16
2,388,18,40,0,16
3,415,20,40,0,16
2,481,18,40,0,16
2,461,19,10,0,4
2,427,19,34,0,0
2,422,18,44,0,0
2,435,18,54,0,0
2,459,16,84,0,0
2,487,16,116,0,0
1,483,14,146,0,0
1,394,14,186,0,0
1,318,13,196,0,0
1,313,13,192,0,0
1,329,13,202,0,0
1,349,12,232,0,0
1,335,15,212,0,0
1,333,14,192,0,0
1,343,15,192,0,0
1,325,16,152,0,0
2,365,17,172,0,0
1,415,16,172,0,0
1,499,16,182,0,0
1,574,16,192,0,0
2,666,17,216,0,0
2,700,18,244,0,0
3,717,18,246,0,0
3,724,18,266,0,0
2,713,20,278,0,0
2,670,21,288,0,0
2,618,19,288,0,0
2,571,18,278,0,0
2,509,20,274,0,0
3,490,21,264,0,0
2,441,18,232,0,0
2,496,20,232,0,0
2,526,18,232,0,0
2,515,15,202,0,0
2,556,15,232,0,0
2,576,15,202,0,0
2,624,15,192,0,0
1,636,13,212,0,0
1,634,13,232,0,0
1,560,12,222,0,0
10,592,15,212,0,0
10,575,15,220,0,0
10,497,15,190,0,0
10,407,14,190,0,0
9,334,14,200,0,0
10,279,16,160,0,0
10,272,16,150,0,0
10,261,16,140,0,0
2,160,14,118,0,0
2,143,12,110,0,0
2,160,15,120,0,0
2,162,15,120,0,0
2,156,15,110,0,0
1,163,12,120,0,0
2,186,16,142,0,0
2,195,15,152,0,0
1,209,12,162,0,0
1,318,11,152,0,0
3,378,12,122,0,0
3,638,14,142,0,0
4,664,16,152,0,0
4,660,17,142,0,0
4,653,14,121,0,0
5,690,15,150,0,0
6,724,16,170,0,0
6,661,18,196,0,18
4,588,17,210,0,18
5,363,15,200,0,19
6,442,16,210,0,48
7,559,16,222,0,48
6,578,16,231,0,63
6,589,14,212,0,78
5,579,13,192,0,78
5,620,13,186,0,96
5,644,13,192,0,98
9,727,14,192,0,97
12,841,14,172,0,120
20,947,18,174,0,140
22,983,18,158,0,154
21,995,18,148,0,180
21,984,19,138,0,200
22,999,17,170,0,194
22,995,17,182,0,200
17,929,17,213,0,200
12,754,17,222,0,176
3,510,13,198,0,156
1,432,15,194,0,127
1,357,13,184,0,86
1,323,13,174,0,66
1,248,15,122,0,45
1,299,15,80,0,104
1,331,16,31,0,166
1,296,16,13,0,154
3,338,19,46,0,154
4,372,21,86,0,154
6,380,25,86,0,154
6,423,24,126,0,154
5,405,21,146,0,145
5,320,21,166,0,78
5,264,20,204,0,16
5,258,20,223,0,0
3,254,16,226,0,0
2,235,14,210,0,0
1,288,12,242,0,14
1,342,10,212,0,68
2,449,11,224,0,100
2,475,11,234,0,100
3,534,15,246,0,100
3,526,17,226,0,100
3,525,17,210,0,100
3,512,17,186,0,100
2,471,17,156,0,86
2,447,18,146,0,32
1,475,14,114,0,0
1,472,14,84,0,0
0,417,13,42,0,0
2,439,13,32,0,0
2,401,13,12,0,0
2,421,13,32,0,0
2,434,14,40,0,0
2,387,12,62,0,0
3,284,15,108,0,0
3,270,18,124,0,0
3,291,18,134,0,0
2,312,18,136,0,0
2,378,18,146,0,0
2,358,18,126,0,0
2,331,17,116,0,0
3,327,19,114,0,0
3,305,20,88,0,0
4,294,22,82,0,0
4,255,22,82,0,0
3,224,20,100,0,0
3,168,17,100,0,0
3,180,16,110,0,0
3,193,17,130,0,0
2,189,13,130,0,0
1,161,11,110,0,0
1,179,13,120,0,0
1,222,13,130,0,0
1,248,12,130,0,0
1,301,12,150,0,0
1,327,11,152,0,0
1,366,11,160,0,0
2,405,12,170,0,0
2,448,12,180,0,0
1,442,11,190,0,0
1,398,13,170,0,0
1,382,11,180,0,0
4,367,18,172,0,0
4,382,17,190,0,0
5,389,17,192,0,0
4,359,17,182,0,0
5,391,15,224,0,0
5,410,17,224,0,0
5,409,18,234,0,0
6,432,19,228,0,0
3,409,18,222,0,0
3,375,18,212,0,0
4,374,19,222,0,0
4,398,19,252,0,0
4,343,20,212,0,0
10,359,21,182,0,0
10,377,20,192,0,0
9,329,19,178,0,0
9,309,20,162,0,0
9,303,19,152,0,0
8,331,17,156,0,0
9,339,17,118,0,0
8,362,17,106,0,0
2,350,17,138,0,0
2,326,17,118,0,0
2,338,17,128,0,0
2,358,18,150,0,0
2,359,19,160,0,0
2,278,21,120,0,0
1,263,20,144,0,0
2,261,22,144,0,0
2,287,21,134,0,0
3,299,21,128,0,0
3,313,23,134,0,0
3,367,22,152,0,0
3,372,22,162,0,0
2,435,19,198,0,0
2,417,19,172,0,0
1,399,17,188,0,0
1,438,17,180,0,0
0,502,15,196,0,0
1,545,13,196,0,0
1,578,13,180,0,0
1,717,14,170,0,0
1,829,14,140,0,0
1,935,16,150,0,0
1,994,15,154,0,0
1,1000,14,170,0,0
1,1008,17,170,0,0
0,999,17,154,0,0
0,983,17,170,0,0
0,874,17,160,0,0
0,754,17,160,0,0
0,693,15,160,0,0
0,634,13,140,0,0
0,616,13,160,0,0
0,620,11,150,0,0
0,667,11,180,0,0
0,593,11,140,0,0
0,577,15,150,0,0
0,560,15,150,0,0
0,547,15,170,0,0
0,555,14,180,0,0
0,505,14,160,0,0
0,444,14,170,0,0
0,383,14,180,0,0
0,393,12,194,0,0
0,394,13,200,0,0
0,453,16,230,0,0
1,454,16,190,0,0
2,538,20,224,0,0
2,522,19,234,0,0
3,497,20,232,0,0
3,466,20,216,0,0
3,460,20,228,0,0
3,459,20,246,0,0
5,411,18,236,0,0
4,424,18,256,0,0
3,379,13,232,0,0
3,428,13,242,0,0
3,455,13,238,0,0
4,504,13,238,0,0
4,509,13,217,0,0
4,520,15,198,0,0
3,502,15,178,0,0
4,490,15,200,0,0
4,450,14,210,0,0
4,413,14,210,0,0
3,416,17,206,0,0
2,490,16,192,0,0
3,564,18,217,0,0
3,587,18,232,0,0
2,572,17,233,0,0
1,653,17,202,0,0
2,776,20,196,0,0
2,795,20,172,0,0
3,803,20,202,0,0
3,679,20,192,0,0
3,736,23,204,0,0
3,816,23,204,0,0
3,827,21,221,0,0
3,718,20,232,0,0
2,599,17,232,0,0
3,782,17,232,0,0
2,851,16,216,0,0
2,916,17,226,0,0
1,876,12,206,0,0
1,854,12,186,0,0
2,854,17,158,0,0
2,886,17,156,0,0
2,992,18,152,0,0
1,774,17,136,0,0
1,710,17,152,0,0
1,654,18,142,0,0
1,572,18,132,0,0
1,498,18,132,0,0
0,534,15,152,0,0
0,514,14,132,0,0
0,445,14,132,0,0
0,441,14,122,0,0
0,423,14,112,0,0
0,411,14,112,0,0
0,418,13,120,0,0
0,392,13,130,0,0
0,368,13,110,0,0
0,381,14,130,0,0
0,345,15,140,0,0
0,347,15,140,0,0
0,432,17,110,0,0
0,446,17,120,0,0
1,488,17,134,0,0
1,511,16,124,0,0
1,488,16,124,0,0
1,454,14,104,0,0
1,438,16,76,0,0
1,510,17,106,0,0
2,394,16,106,0,0
2,365,16,86,0,0
2,326,17,72,0,0
4,329,20,92,0,0
4,332,22,112,0,0
4,342,22,132,0,0
5,365,22,146,0,0
5,328,18,152,0,0
6,370,20,174,0,0
6,444,20,214,0,0
5,519,21,244,0,10
4,587,22,218,0,32
5,699,24,250,0,52
5,720,24,240,0,72
4,779,23,266,0,88
4,830,23,280,0,105
3,830,20,280,0,105
4,803,19,270,0,105
5,702,20,224,0,95
4,639,18,246,0,73
3,554,18,224,0,53
3,547,18,244,0,33
3,565,18,224,0,17
3,596,19,214,0,0
3,639,18,222,0,0
3,609,17,206,0,0
2,638,17,238,0,0
2,610,16,232,0,0
2,635,15,232,0,0
3,657,17,212,0,0
4,651,17,240,0,0
4,544,15,210,0,0
3,481,15,210,0,0
2,527,15,236,0,0
2,537,17,210,0,0
2,655,17,240,0,0
2,730,17,220,0,0
2,759,17,254,0,0
1,695,15,228,0,0
1,696,14,254,0,0
1,682,14,244,0,0
1,649,13,246,0,0
1,625,14,246,0,0
1,538,14,206,0,0
1,462,14,216,0,0
2,450,14,202,0,0
2,461,14,228,0,0
3,436,14,192,0,0
3,452,14,196,0,0
3,452,14,182,0,0
3,452,15,202,0,0
3,409,18,192,0,0
4,361,20,192,0,0
3,302,20,188,0,0
3,296,20,186,0,0
3,315,20,212,0,0
3,312,19,218,0,0
3,267,18,190,0,0
4,255,19,180,0,0
4,228,19,170,0,0
3,199,15,150,0,0
2,164,10,124,0,0
2,112,13,76,0,0
2,79,14,50,0,0
2,47,14,20,0,0
3,54,19,22,0,0
2,40,15,12,0,0
2,62,15,22,0,0
2,118,15,42,0,0
2,169,16,52,0,0
2,216,15,82,0,0
2,228,13,98,0,0
2,258,15,122,0,0
1,279,13,140,0,0
1,292,13,140,0,0
2,305,15,142,0,0
2,287,15,136,0,0
2,287,16,152,0,0
2,248,15,122,0,0
1,265,16,106,0,0
1,273,14,92,0,0
1,263,13,82,0,0
2,280,14,84,0,0
1,254,14,72,0,0
1,223,14,68,0,0
2,211,16,54,0,0
2,274,17,54,0,0
2,286,16,74,0,0
2,305,16,94,0,0
2,328,15,94,0,0
1,328,15,92,0,0
2,355,13,92,0,0
2,366,13,92,0,0
1,358,10,110,0,0
1,288,8,110,0,0
2,250,11,92,0,0
2,206,11,72,0,0
2,249,14,62,0,0
2,224,14,52,0,0
1,230,14,82,0,0
1,269,14,82,0,0
1,272,15,72,0,0
1,285,15,82,0,0
0,366,14,100,0,0
0,369,14,100,0,0
0,316,11,100,0,0
1,340,13,110,0,0
1,320,13,96,0,0
3,400,16,102,0,0
3,427,16,82,0,0
3,442,16,72,0,0
3,364,17,52,0,0
3,370,17,52,0,0
3,371,17,68,0,0
3,391,18,64,0,0
4,424,20,52,0,0
3,303,19,36,0,0
3,270,19,46,0,0
3,268,18,68,0,0
3,267,18,68,0,0
4,269,20,68,0,0
4,285,17,62,0,0
4,252,17,66,0,0
3,198,18,62,0,0
2,179,15,62,0,0
2,163,14,52,0,0
4,185,19,52,0,0
6,290,20,72,0,0
5,382,19,62,0,0
5,397,19,52,0,0
4,427,20,62,0,0
5,456,20,62,0,0
5,489,20,82,0,0
6,498,24,84,0,0
5,469,20,64,0,0
3,379,17,54,0,0
3,296,15,78,0,0
4,279,16,104,0,0
4,242,16,84,0,0
3,243,14,84,0,0
4,272,18,80,0,0
3,268,15,84,0,0
3,260,17,84,0,0
3,242,18,78,0,0
3,227,18,60,0,0
2,196,18,36,0,0
2,181,17,36,0,0
2,179,17,36,0,12
3,191,18,46,0,39
7,263,20,40,0,66
7,305,18,40,0,85
7,327,17,46,0,85
7,328,17,40,0,85
7,322,18,46,0,85
7,357,18,82,0,85
7,331,18,82,0,73
5,277,18,76,0,46
1,229,16,96,0,19
0,188,15,94,0,2
0,222,16,124,0,2
0,299,13,124,0,2
0,399,14,118,0,4
0,399,14,102,0,4
0,429,14,112,0,4
0,438,14,112,0,4
0,424,17,92,0,4
1,417,19,92,0,2
2,380,21,62,0,2
6,361,25,94,0,2
6,356,24,92,0,0
6,328,22,72,0,0
6,304,21,62,0,0
6,274,21,44,0,0
6,272,20,64,0,0
5,265,20,64,0,0
4,340,21,64,0,0
2,452,18,54,0,0
4,461,19,80,0,0
4,477,19,90,0,0
5,524,19,102,0,0
6,598,19,124,0,0
8,616,22,104,0,0
10,658,22,114,0,0
10,589,22,124,0,0
9,457,21,126,0,0
8,450,20,146,0,0
8,473,22,136,0,0
9,436,24,124,0,0
8,387,24,124,0,0
7,387,22,144,0,0
6,369,24,154,0,0
6,352,24,144,0,0
5,322,22,142,0,0
5,228,22,96,0,0
5,201,19,116,0,0
3,187,16,116,0,0
6,199,21,114,0,0
5,182,20,114,0,0
5,206,21,128,0,0
5,240,23,118,0,0
5,344,23,96,0,0
