NumberOfPackets1,SYNCount60,UniqSrcIps60,DNSCount60,RSTCount32,RSTCount60,SSHCount60
25,33,34,1716,1,2,33
37,34,34,1706,1,2,33
47,34,34,1726,1,2,35
55,35,34,1726,1,2,39
41,35,34,1726,1,2,43
61,36,33,1726,1,2,49
28,36,33,1714,1,2,53
62,37,34,1726,1,2,55
40,37,34,1726,1,2,57
51,37,34,1746,1,2,61
104,44,34,1746,1,2,67
230,46,34,1735,1,2,74
820,47,36,1744,0,2,80
806,48,36,1764,0,2,84
203,52,36,1764,0,2,88
34,52,36,1750,0,2,92
75,55,36,1756,0,2,96
61,52,36,1756,0,2,102
69,52,36,1770,0,2,104
35,52,36,1780,0,2,110
46,52,36,1780,0,2,114
60,52,35,1800,0,2,118
58,45,35,1800,0,2,122
67,38,35,1796,0,1,128
86,38,35,1806,0,1,134
71,38,36,1810,0,1,134
62,38,36,1820,0,1,134
111,40,37,1840,0,1,134
56,39,37,1828,0,1,134
31,39,37,1828,0,1,134
42,39,37,1844,0,1,134
42,40,37,1846,0,1,136
30,40,37,1846,0,1,136
50,40,37,1866,0,1,139
36,38,37,1856,0,1,138
59,37,37,1846,0,1,140
41,37,36,1836,0,1,140
53,38,36,1816,0,1,138
55,38,36,1804,0,1,138
78,37,36,1804,0,1,136
46,38,35,1794,0,0,136
61,36,35,1805,0,0,136
123,36,34,1795,0,0,136
45,36,34,1780,0,0,138
94,36,35,1788,0,0,142
69,36,35,1778,0,0,145
164,35,34,1754,0,0,146
72,35,34,1748,0,0,149
49,35,34,1748,0,0,153
31,35,33,1739,0,0,155
205,38,33,1745,0,0,159
64,40,35,1744,0,0,161
38,40,35,1734,0,0,159
192,41,38,1742,0,0,159
68,41,38,1742,0,0,153
45,41,38,1742,0,0,153
106,41,38,1732,0,0,151
72,41,38,1718,0,0,148
37,40,38,1718,0,0,143
36,40,38,1712,0,0,143
162,40,38,1722,0,0,143
36,39,38,1722,0,0,143
28,39,38,1704,0,0,141
52,38,38,1712,0,0,138
61,38,38,1702,0,0,141
69,40,37,1698,0,0,135
50,40,37,1706,0,0,133
57,39,36,1676,0,0,131
74,38,36,1676,0,0,129
303,47,37,1656,0,0,125
170,40,37,1666,0,0,121
91,40,38,1667,0,0,116
90,39,38,1668,0,0,110
169,39,38,1650,0,0,108
53,36,35,1650,0,0,106
50,38,36,1660,0,0,104
75,36,36,1648,0,0,101
193,37,37,1648,5,5,97
337,56,38,1648,5,5,95
395,86,39,1658,5,5,92
51,87,39,1658,5,5,88
80,87,39,1658,5,5,84
148,87,38,1648,5,5,80
116,88,37,1648,5,5,74
230,102,37,1648,5,5,68
97,107,37,1644,5,5,68
59,108,38,1644,5,5,68
33,106,38,1634,5,5,68
23,106,38,1634,5,5,68
20,106,38,1634,5,5,68
33,106,38,1624,5,5,68
42,108,38,1618,5,5,66
57,109,38,1616,5,5,66
52,109,38,1596,5,5,65
33,110,38,1586,6,6,64
37,110,38,1586,6,6,62
45,112,39,1580,6,6,62
24,112,39,1580,6,6,62
97,118,40,1582,6,6,62
56,118,41,1582,6,6,62
30,117,41,1590,6,6,62
83,116,41,1580,6,6,62
37,116,41,1596,6,6,62
24,116,41,1600,6,6,60
24,114,41,1580,6,6,57
50,115,41,1580,6,6,55
50,114,41,1584,6,6,54
48,114,41,1600,6,6,52
35,114,41,1590,6,6,48
49,114,41,1600,1,6,48
32,111,41,1585,1,6,44
43,109,40,1594,1,6,42
39,109,40,1594,1,6,42
50,107,40,1584,1,6,38
46,107,40,1584,1,6,38
45,107,40,1574,1,6,38
36,107,40,1564,1,6,38
51,107,40,1574,1,6,40
39,107,40,1564,1,6,40
55,107,40,1564,1,6,42
36,107,40,1554,1,6,44
76,107,39,1574,1,6,50
46,107,39,1582,1,6,50
45,107,39,1574,1,6,49
43,107,39,1584,1,6,42
45,104,39,1588,1,6,42
69,104,39,1590,0,6,40
45,104,39,1608,0,6,40
36,104,39,1618,0,6,40
36,95,39,1628,0,6,40
37,95,38,1628,0,6,38
36,93,38,1636,0,6,36
39,93,38,1626,0,6,36
39,92,37,1628,0,6,35
46,91,37,1634,0,6,35
50,89,37,1634,0,6,35
30,88,35,1634,0,6,34
193,100,34,1624,0,1,32
120,88,33,1620,0,1,32
390,90,33,1620,0,1,29
166,98,33,1620,0,1,35
81,98,33,1600,0,1,43
51,98,33,1610,0,1,43
52,97,33,1610,0,1,44
58,84,33,1602,0,1,45
73,81,35,1602,0,1,45
357,105,38,1604,0,1,46
40,105,38,1604,0,1,47
50,106,38,1606,0,1,47
78,108,40,1616,0,1,51
33,109,40,1616,0,1,51
116,107,40,1644,0,1,51
111,112,40,1658,0,1,51
81,114,39,1672,0,1,49
55,114,39,1682,0,0,52
58,114,39,1672,0,0,61
51,113,41,1688,0,0,63
66,113,41,1718,0,0,63
93,111,43,1720,0,0,63
34,112,43,1710,0,0,63
42,113,43,1700,0,0,63
92,115,42,1698,0,0,63
32,115,41,1692,0,0,63
46,115,41,1689,0,0,63
51,115,41,1698,0,0,62
32,114,41,1708,0,0,61
17,115,40,1690,0,0,61
30,115,40,1690,0,0,59
95,122,40,1690,0,0,59
29,122,40,1680,0,0,59
35,123,40,1688,0,0,59
386,146,40,1696,1,1,59
354,166,40,1706,1,1,58
38,166,40,1696,1,1,58
145,177,41,1686,1,1,60
43,179,41,1676,1,1,62
283,201,41,1676,1,1,64
70,205,41,1676,1,1,62
15,205,41,1666,1,1,63
23,205,41,1656,1,1,62
132,216,42,1648,1,1,60
454,250,42,1630,1,1,57
96,252,42,1620,1,1,71
41,252,42,1610,1,1,76
31,252,42,1610,1,1,76
20,252,42,1600,1,1,76
20,252,42,1590,1,1,76
26,252,42,1580,1,1,76
82,252,42,1600,1,1,78
23,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1
44,-1,-1,-1,-1,-1,-1
59,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1
48,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1
25,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1
64,-1,-1,-1,-1,-1,-1
64,-1,-1,-1,-1,-1,-1
36,-1,-1,-1,-1,-1,-1
53,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1
49,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1
33,-1,-1,-1,-1,-1,-1
74,-1,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1
46,-1,-1,-1,-1,-1,-1
51,-1,-1,-1,-1,-1,-1
71,-1,-1,-1,-1,-1,-1
45,-1,-1,-1,1,-1,-1
28,-1,-1,-1,1,-1,-1
48,-1,-1,-1,1,-1,-1
29,-1,-1,-1,1,-1,-1
69,-1,-1,-1,1,-1,-1
50,-1,-1,-1,1,-1,-1
35,-1,-1,-1,1,-1,-1
50,-1,-1,-1,1,-1,-1
66,-1,-1,-1,1,-1,-1
61,-1,-1,-1,1,-1,-1
59,-1,-1,-1,1,-1,-1
20,-1,-1,-1,1,-1,-1
24,-1,-1,-1,1,-1,-1
28,-1,-1,-1,1,-1,-1
23,-1,-1,-1,1,-1,-1
13,-1,-1,-1,1,-1,-1
49,-1,-1,-1,1,-1,-1
20,-1,-1,-1,1,-1,-1
151,-1,-1,-1,1,-1,-1
21,-1,-1,-1,1,-1,-1
29,-1,-1,-1,0,-1,-1
31,-1,-1,-1,0,-1,-1
30,-1,-1,-1,0,-1,-1
39,-1,-1,-1,0,-1,-1
36,-1,-1,-1,0,-1,-1
33,-1,-1,-1,0,-1,-1
42,-1,-1,-1,0,-1,-1
20,-1,-1,-1,0,-1,-1
23,18,31,1212,0,1,119
30,18,31,1222,0,1,119
23,18,31,1222,0,1,119
21,18,31,1222,0,1,119
39,17,30,1230,0,1,122
40,17,29,1240,0,1,125
105,25,29,1246,0,1,127
0,25,29,1216,0,1,127
0,23,27,1196,0,1,127
0,23,27,1176,0,1,127
2,23,26,1156,0,1,127
0,23,26,1136,0,1,127
0,23,26,1116,0,1,127
1,23,26,1092,0,1,127
187,37,27,1076,0,1,127
187,52,28,1044,0,1,122
0,52,28,1034,0,1,122
1,52,28,1004,0,1,122
0,52,28,984,0,1,122
0,51,27,970,0,1,122
34,51,28,946,0,0,122
0,51,28,926,0,0,122
4,51,28,906,0,0,124
1,51,28,886,0,0,123
2,51,28,862,0,0,114
0,51,28,846,0,0,102
0,51,28,826,0,0,92
0,51,28,826,0,0,86
76,51,28,826,0,0,75
74,51,28,816,0,0,62
79,51,28,806,0,0,49
50,51,28,776,0,0,35
410,52,28,756,0,0,32
21,52,28,746,0,0,32
95,52,28,716,0,0,31
29,52,28,696,0,0,31
195,51,27,676,0,0,31
14,51,27,646,0,0,31
3,50,27,636,0,0,31
12,49,27,626,0,0,31
14,48,26,596,0,0,31
10,48,26,576,0,0,30
5,48,26,546,0,0,26
17,48,25,536,0,0,26
8,48,25,516,0,0,24
193,61,26,496,0,0,24
58,65,26,476,0,0,23
21,65,27,466,0,0,22
0,65,27,426,0,0,20
70,72,27,406,0,0,20
1,65,26,386,0,0,19
0,65,26,366,0,0,19
1,65,26,346,0,0,17
1,65,26,316,0,0,17
19,66,26,296,0,0,17
20,66,26,276,0,0,13
22,66,26,256,0,0,13
17,67,26,228,0,0,13
16,67,25,198,0,0,13
0,67,25,178,0,0,13
0,67,25,158,0,0,13
3,67,25,128,0,0,13
24,68,26,108,0,0,13
28,68,26,88,0,0,16
137,75,26,72,1,1,26
27,75,26,42,1,1,23
24,67,24,16,1,1,21
60,67,24,16,1,1,21
62,67,24,16,1,1,21
285,85,27,16,1,1,21
117,87,28,16,1,1,21
59,87,28,16,1,1,21
61,87,28,16,1,1,21
20,87,28,16,1,1,21
58,74,28,16,1,1,21
296,-1,-1,-1,-1,-1,-1
49,-1,-1,-1,-1,-1,-1
43,-1,-1,-1,-1,-1,-1
39,-1,-1,-1,-1,-1,-1
36,-1,-1,-1,-1,-1,-1
60,-1,-1,-1,-1,-1,-1
36,-1,-1,-1,-1,-1,-1
36,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1
132,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1
74,-1,-1,-1,-1,-1,-1
32,-1,-1,-1,-1,-1,-1
27,-1,-1,-1,-1,-1,-1
26,-1,-1,-1,-1,-1,-1
26,-1,-1,-1,-1,-1,-1
18,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,-1
24,-1,-1,-1,-1,-1,-1
70,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,-1,-1
108,-1,-1,-1,-1,-1,-1
34,-1,-1,-1,0,-1,-1
25,-1,-1,-1,0,-1,-1
7,-1,-1,-1,0,-1,-1
23,-1,-1,-1,0,-1,-1
21,-1,-1,-1,0,-1,-1
43,-1,-1,-1,0,-1,-1
37,-1,-1,-1,0,-1,-1
15,-1,-1,-1,0,-1,-1
12,-1,-1,-1,0,-1,-1
11,-1,-1,-1,0,-1,-1
63,-1,-1,-1,0,-1,-1
12,-1,-1,-1,0,-1,-1
76,-1,-1,-1,0,-1,-1
115,-1,-1,-1,0,-1,-1
167,-1,-1,-1,1,-1,-1
57,-1,-1,-1,1,-1,-1
116,-1,-1,-1,1,-1,-1
27,-1,-1,-1,1,-1,-1
36,-1,-1,-1,1,-1,-1
46,-1,-1,-1,1,-1,-1
38,-1,-1,-1,1,-1,-1
46,-1,-1,-1,1,-1,-1
44,-1,-1,-1,1,-1,-1
3,-1,-1,-1,1,-1,-1
3,-1,-1,-1,1,-1,-1
9,-1,-1,-1,1,-1,-1
0,-1,-1,-1,1,-1,-1
95,-1,-1,-1,1,-1,-1
238,103,41,40,1,1,144
119,88,40,40,1,1,142
1,88,40,40,1,1,138
0,88,40,40,1,1,134
0,88,40,40,1,1,130
0,88,40,40,1,1,127
146,86,40,40,1,1,124
43,85,40,38,1,1,121
30,85,41,38,1,1,116
28,85,41,38,1,1,113
107,89,41,38,1,1,110
27,81,38,36,1,1,106
34,81,38,36,1,1,101
32,81,38,36,1,1,101
18,79,37,36,1,1,101
22,80,38,38,1,1,101
1,80,38,38,1,1,101
90,82,38,40,1,1,101
145,83,38,40,0,1,101
14,83,38,40,0,1,101
14,84,39,40,0,1,101
229,100,39,40,0,1,101
18,96,38,40,0,1,101
0,96,37,40,0,1,101
47,96,37,40,0,1,101
159,103,37,40,0,1,101
60,103,37,40,0,1,101
75,103,37,40,0,1,101
12,103,39,40,0,1,101
9,103,39,40,0,1,101
50,103,39,40,0,1,101
109,96,38,40,0,1,101
11,94,38,40,0,1,101
5,93,37,40,0,1,101
130,93,37,40,0,1,101
6,93,37,40,0,1,101
0,93,37,40,0,1,95
75,94,37,40,0,1,83
92,97,37,38,0,1,79
26,96,34,36,0,1,79
0,96,34,36,0,1,76
149,96,34,38,0,1,75
12,93,32,38,0,1,74
5,93,32,38,0,1,72
205,95,34,38,0,1,69
142,95,34,38,0,1,41
43,88,34,24,0,0,15
9,87,33,24,0,0,0
159,85,32,22,0,0,0
20,85,32,22,0,0,0
13,85,32,22,0,0,0
107,85,32,22,0,0,0
46,85,32,22,0,0,0
114,84,32,22,0,0,0
136,85,32,22,0,0,0
152,85,32,22,0,0,0
77,85,32,22,0,0,0
12,85,30,22,0,0,0
8,85,30,22,0,0,0
6,77,30,6,0,0,0
7,56,30,6,0,0,0
3,46,28,6,0,0,0
4,46,28,6,0,0,0
6,46,28,6,0,0,0
6,46,28,6,0,0,0
11,46,28,6,0,0,0
3,46,28,6,0,0,0
10,46,28,6,0,0,0
6,46,28,6,0,0,0
3,46,28,6,0,0,0
0,39,28,6,0,0,0
0,39,28,6,0,0,0
17,40,28,8,0,0,0
22,40,28,8,0,0,0
0,40,28,8,0,0,0
3,39,27,6,0,0,0
0,39,27,6,0,0,0
4,37,26,4,0,0,0
9,36,26,4,0,0,0
5,36,26,4,0,0,0
21,35,26,4,0,0,0
21,19,25,4,0,0,0
26,19,25,4,0,0,0
186,19,26,4,0,0,0
133,19,26,4,0,0,0
100,12,26,4,0,0,11
106,12,26,4,0,0,23
60,12,26,4,0,0,38
66,12,26,4,0,0,51
113,17,28,6,0,0,62
12,17,28,6,0,0,62
24,17,28,6,0,0,62
25,17,28,6,0,0,62
21,17,28,6,0,0,62
18,17,28,6,0,0,62
20,17,28,6,0,0,62
20,17,29,6,0,0,62
19,16,29,6,0,0,62
193,25,31,8,0,0,62
16,25,31,8,0,0,62
18,25,31,8,0,0,62
12,24,31,6,0,0,62
1,24,31,6,0,0,62
7,24,31,6,0,0,62
6,23,29,6,0,0,62
9,23,29,6,0,0,62
6,23,29,6,0,0,62
17,23,29,6,0,0,62
104,22,29,6,0,0,62
423,46,30,6,0,0,62
130,51,28,6,0,0,62
57,52,28,8,0,0,62
78,52,28,8,0,0,62
162,52,28,8,0,0,62
41,51,28,8,0,0,62
89,55,31,8,0,0,62
33,55,30,8,0,0,62
36,55,30,8,0,0,62
57,56,30,8,0,0,62
59,62,30,8,0,0,62
0,62,29,8,0,0,62
15,62,29,8,0,0,62
34,62,29,8,0,0,62
27,62,29,8,0,0,62
93,67,30,8,0,0,62
25,67,30,8,0,0,62
27,67,30,8,0,0,62
67,72,31,8,0,0,62
177,86,31,8,0,0,62
8,86,31,8,0,0,62
0,86,31,8,0,0,62
15,87,31,10,0,0,62
1,86,31,8,0,0,62
2,86,31,8,0,0,62
0,86,31,8,0,0,62
13,87,31,8,0,0,62
3,87,31,8,0,0,62
2,87,31,8,0,0,62
3,87,31,8,0,0,62
13,88,30,8,0,0,62
3,88,30,8,0,0,62
28,90,31,12,0,0,62
3,90,31,12,0,0,62
30,90,32,12,0,0,62
35,91,32,12,0,0,62
0,91,32,12,0,0,51
44,91,30,12,0,0,39
18,93,31,14,0,0,24
52,95,31,18,0,0,11
53,90,30,16,0,0,0
90,98,31,28,0,0,0
5,98,31,28,0,0,0
41,98,31,28,0,0,0
13,99,31,28,0,0,0
42,99,31,28,0,0,0
47,99,31,28,0,0,0
35,99,31,28,0,0,0
118,103,32,28,0,0,0
260,114,34,28,0,0,0
14,114,33,28,0,0,1
56,114,33,28,0,0,1
16,115,33,28,0,0,1
19,115,33,28,0,0,1
126,122,34,42,1,1,1
117,130,36,42,1,1,1
13,131,36,42,1,1,1
0,131,36,42,1,1,1
3,131,37,42,1,1,1
69,131,38,42,1,1,1
79,108,38,42,1,1,1
36,103,36,42,1,1,1
0,102,36,40,1,1,1
1,102,36,40,1,1,1
0,102,36,40,1,1,1
14,103,36,40,1,1,1
42,99,34,40,1,1,1
75,99,34,40,1,1,1
30,99,34,40,1,1,1
99,99,35,40,1,1,1
101,93,35,40,1,1,1
0,93,35,40,1,1,1
0,93,35,40,1,1,1
36,93,35,40,1,1,1
58,94,35,40,1,1,1
104,98,34,40,1,1,1
12,99,34,42,1,1,1
0,99,34,42,1,1,1
13,95,34,42,1,1,1
0,81,34,42,1,1,1
0,81,32,42,1,1,1
0,81,32,42,1,1,1
44,81,34,40,1,1,1
65,81,34,40,1,1,1
61,81,35,40,1,1,1
67,81,35,40,1,1,1
69,80,35,40,0,1,1
81,83,35,40,0,1,1
31,83,35,40,0,1,1
20,83,35,40,0,1,1
19,82,35,40,0,1,1
22,83,35,40,0,1,1
21,81,35,36,0,1,1
22,81,35,36,0,1,1
15,81,34,36,0,1,1
39,83,34,40,0,1,1
23,84,35,40,0,1,1
36,84,35,42,0,1,1
20,82,34,40,0,1,1
24,81,34,36,0,1,1
12,81,34,36,0,1,1
29,74,34,24,0,1,1
13,74,35,24,0,1,1
16,74,35,24,0,1,1
12,73,35,24,0,1,1
16,74,35,24,0,1,1
3,74,35,24,0,1,1
1,74,36,24,0,1,1
0,70,35,24,0,1,1
4,46,31,22,0,1,1
30,48,30,24,0,1,1
2,48,30,24,0,1,1
0,47,30,24,0,1,1
33,49,32,24,0,1,1
248,50,32,10,0,0,1
39,41,30,10,0,0,1
26,40,30,10,0,0,1
30,40,30,10,0,0,3
133,43,32,12,0,0,4
356,66,33,12,0,0,4
111,68,33,12,0,0,4
24,68,33,12,0,0,4
31,68,33,12,0,0,4
41,69,33,12,0,0,4
30,69,33,12,0,0,4
29,68,33,12,0,0,4
26,68,33,12,0,0,4
42,69,33,12,0,0,4
21,69,33,12,0,0,4
18,68,33,12,0,0,4
16,68,33,12,0,0,5
12,69,33,12,0,0,5
1,69,33,12,0,0,5
1,69,33,12,0,0,5
0,68,33,12,0,0,5
0,59,31,12,0,0,5
13,59,31,10,0,0,5
0,59,31,10,0,0,5
27,59,31,10,0,0,5
0,59,31,10,0,0,5
13,60,31,10,0,0,5
27,60,31,10,0,0,5
30,59,31,10,0,0,5
36,59,31,10,0,0,5
68,61,33,12,0,0,5
101,61,33,12,0,0,6
83,61,33,12,0,0,6
238,70,35,14,0,0,6
64,70,35,14,0,0,6
80,71,35,14,0,0,6
29,71,35,14,0,0,6
43,71,35,14,0,0,6
27,71,33,14,0,0,6
40,73,35,16,0,0,6
121,80,35,16,0,0,6
0,77,35,12,0,0,6
21,77,35,12,0,0,6
7,77,35,10,0,0,9
46,77,34,10,0,0,23
54,76,34,10,0,0,38
45,76,34,10,0,0,50
48,75,34,10,0,0,65
11,75,35,10,0,0,67
4,75,35,10,0,0,67
10,75,35,10,0,0,67
3,74,35,10,0,0,67
218,90,36,10,0,0,67
168,104,37,10,0,0,67
9,104,37,10,0,0,67
8,104,37,10,0,0,67
6,102,36,8,0,0,66
6,102,35,8,0,0,66
12,102,35,8,0,0,66
12,100,35,8,0,0,66
9,92,33,8,0,0,66
6,92,33,8,0,0,66
3,92,33,8,0,0,66
9,92,33,8,0,0,64
3,89,32,6,0,0,63
11,65,31,6,0,0,63
7,62,27,6,0,0,63
9,62,27,6,0,0,63
4,62,27,6,0,0,63
9,61,27,6,0,0,63
21,61,27,6,0,0,63
23,61,27,6,0,0,63
20,61,27,6,0,0,63
43,60,28,6,0,0,63
20,60,28,6,0,0,63
11,60,28,6,0,0,63
24,60,28,6,0,0,62
9,59,28,6,0,0,62
15,59,28,6,0,0,62
24,59,28,6,0,0,62
22,59,28,6,0,0,62
12,59,28,6,0,0,62
24,58,28,6,0,0,62
12,58,28,6,0,0,62
15,57,28,6,0,0,62
262,80,31,6,0,0,62
79,83,31,8,0,0,62
0,83,31,8,0,0,62
3,83,31,8,0,0,62
2,83,31,8,0,0,62
6,81,31,6,0,0,62
0,81,31,6,0,0,61
0,81,31,6,0,0,61
0,69,29,4,0,0,61
4,69,28,4,0,0,61
2,68,27,4,0,0,61
111,76,29,22,0,0,61
15,75,29,22,0,0,61
26,75,28,22,0,0,61
22,73,28,20,0,0,61
24,66,27,20,0,0,61
51,69,28,26,0,0,61
21,68,28,26,0,0,61
36,70,28,30,0,0,58
15,70,27,30,0,0,44
101,77,28,46,0,0,29
76,77,31,46,0,0,17
101,77,31,46,0,0,2
118,77,30,46,0,0,0
63,77,30,46,0,0,0
69,78,30,48,0,0,0
7,78,30,48,0,0,0
3,62,30,48,0,0,0
5,48,27,48,0,0,0
0,48,27,48,0,0,0
1,48,27,48,0,0,0
3,48,28,48,0,0,0
8,48,28,48,0,0,0
126,48,28,48,0,0,0
57,48,28,48,0,0,0
189,62,28,48,0,0,0
111,72,29,48,0,0,0
0,72,29,48,0,0,0
0,72,29,48,0,0,0
1,72,29,48,0,0,0
0,72,29,48,0,0,0
0,72,29,48,0,0,0
0,72,29,48,0,0,0
0,72,29,48,0,0,0
0,72,29,48,0,0,0
1,72,29,48,0,0,0
145,82,30,48,0,0,0
8,82,30,48,0,0,0
80,82,30,48,0,0,0
143,82,30,48,0,0,0
75,83,30,50,0,0,0
64,83,30,50,0,0,0
7,83,30,50,0,0,0
0,83,30,50,0,0,0
0,83,30,50,0,0,0
13,83,30,50,0,0,3
39,83,30,50,0,0,16
73,83,30,50,0,0,32
104,83,31,50,0,0,46
192,89,32,50,0,0,59
94,66,32,50,0,0,59
131,69,32,48,0,0,59
119,70,32,48,0,0,59
53,70,32,48,0,0,59
31,70,32,48,0,0,59
36,71,32,50,0,0,59
16,71,32,50,0,0,59
24,72,32,50,0,0,59
6,72,32,50,0,0,59
66,76,32,52,0,0,59
14,76,32,52,0,0,59
17,69,32,34,0,0,59
143,71,33,36,0,0,65
135,72,33,36,0,0,72
98,75,33,36,0,0,83
30,75,33,36,0,0,93
39,72,33,30,0,0,104
59,73,34,30,0,0,114
40,72,34,26,0,0,117
6,72,34,26,0,0,117
62,68,36,12,0,0,117
29,69,36,12,0,0,117
36,69,36,12,0,0,117
9,69,36,12,0,0,117
1,69,36,12,0,0,117
31,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1
18,-1,-1,-1,-1,-1,-1
75,-1,-1,-1,-1,-1,-1
103,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1
39,-1,-1,-1,-1,-1,-1
60,-1,-1,-1,-1,-1,-1
81,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1
36,-1,-1,-1,-1,-1,-1
62,-1,-1,-1,-1,-1,-1
81,-1,-1,-1,-1,-1,-1
76,-1,-1,-1,-1,-1,-1
89,-1,-1,-1,-1,-1,-1
132,-1,-1,-1,-1,-1,-1
79,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1
59,-1,-1,-1,-1,-1,-1
167,-1,-1,-1,-1,-1,-1
60,-1,-1,-1,-1,-1,-1
42,-1,-1,-1,-1,-1,-1
100,-1,-1,-1,-1,-1,-1
229,-1,-1,-1,-1,-1,-1
111,-1,-1,-1,-1,-1,-1
89,-1,-1,-1,-1,-1,-1
67,-1,-1,-1,-1,-1,-1
81,-1,-1,-1,-1,-1,-1
66,-1,-1,-1,-1,-1,-1
24,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1
114,-1,-1,-1,0,-1,-1
83,-1,-1,-1,0,-1,-1
49,-1,-1,-1,0,-1,-1
16,-1,-1,-1,0,-1,-1
32,-1,-1,-1,0,-1,-1
27,-1,-1,-1,0,-1,-1
57,-1,-1,-1,0,-1,-1
212,-1,-1,-1,0,-1,-1
321,-1,-1,-1,0,-1,-1
31,-1,-1,-1,0,-1,-1
24,-1,-1,-1,0,-1,-1
249,-1,-1,-1,0,-1,-1
4,-1,-1,-1,0,-1,-1
251,-1,-1,-1,0,-1,-1
142,-1,-1,-1,0,-1,-1
20,-1,-1,-1,0,-1,-1
18,-1,-1,-1,0,-1,-1
16,-1,-1,-1,0,-1,-1
58,-1,-1,-1,0,-1,-1
18,-1,-1,-1,0,-1,-1
31,-1,-1,-1,0,-1,-1
13,-1,-1,-1,0,-1,-1
17,-1,-1,-1,0,-1,-1
22,-1,-1,-1,0,-1,-1
3,-1,-1,-1,0,-1,-1
17,-1,-1,-1,0,-1,-1
10,-1,-1,-1,0,-1,-1
11,-1,-1,-1,0,-1,-1
16,149,47,760,0,0,83
15,149,47,750,0,0,82
10,148,47,750,0,0,82
10,148,47,756,0,0,82
20,146,47,750,0,0,81
10,138,44,750,0,0,81
21,138,44,760,0,0,78
9,137,44,742,0,0,79
18,135,44,733,0,0,78
50,134,44,730,0,0,77
10,134,44,730,0,0,77
13,131,44,740,0,0,78
10,131,43,726,0,0,78
21,131,43,720,0,0,78
20,130,43,740,0,0,78
43,129,43,746,0,0,78
163,126,43,736,0,0,78
44,125,42,736,0,0,78
71,127,44,746,0,0,78
264,146,45,746,0,0,78
29,140,45,736,0,0,78
17,139,45,716,0,0,79
19,139,46,726,0,0,79
22,138,46,726,0,0,78
29,126,44,726,0,0,78
21,125,44,726,0,0,69
44,125,44,736,0,0,55
19,125,44,726,0,0,40
216,145,44,706,0,0,24
194,159,44,736,0,0,11
73,160,44,776,0,0,4
34,160,44,766,0,0,6
80,154,43,764,0,0,7
109,152,45,774,0,0,7
168,153,43,776,0,0,7
157,153,43,776,0,0,9
58,152,43,800,0,0,9
39,153,43,806,0,0,13
61,153,44,782,0,0,38
130,146,44,776,0,0,138
229,138,43,742,0,0,159
36,138,43,764,0,0,159
53,138,43,796,0,0,159
38,117,41,810,0,0,161
28,117,40,836,0,0,161
49,93,39,866,0,0,163
35,84,39,848,0,0,163
74,89,41,838,0,0,165
85,89,41,862,0,0,167
52,88,40,878,0,0,170
47,85,38,878,0,0,171
55,85,38,882,0,0,172
92,88,39,868,0,0,175
56,88,39,872,0,0,177
76,88,39,894,0,0,180
50,88,39,888,0,0,183
45,88,39,918,0,0,186
10,88,39,908,0,0,188
45,88,39,928,0,0,191
19,87,38,918,0,0,192
28,87,38,922,0,0,195
18,87,38,918,0,0,197
19,87,38,918,0,0,199
24,87,38,912,0,0,203
89,88,39,908,0,0,204
31,88,39,918,0,0,206
22,88,39,908,0,0,208
308,118,39,906,0,0,207
123,123,39,932,0,0,212
102,130,39,926,0,0,214
231,150,41,916,0,0,214
21,150,41,906,0,0,215
93,153,43,926,0,0,217
120,153,43,906,0,0,221
116,154,44,902,0,0,221
26,155,44,886,0,0,221
92,156,44,896,0,0,221
