UniqSrcIPs,DNSCount,ARPCount,UDPCount,HTTPCount,CorJSCount
22,68,0,0,0,2
22,74,0,0,0,2
24,76,0,0,0,2
25,76,0,0,0,2
25,80,0,0,0,2
26,114,0,0,16,3
24,124,0,0,16,3
21,136,0,0,16,1
19,136,0,0,16,2
19,156,2,0,16,2
18,144,2,0,16,2
18,158,2,0,16,2
18,188,2,0,18,2
16,158,2,0,2,1
16,168,2,0,2,1
13,160,2,0,2,1
15,168,2,0,2,0
14,170,0,0,2,0
14,170,0,0,2,0
13,156,0,0,2,0
15,152,0,0,0,0
14,172,0,0,2,0
14,152,0,0,2,0
14,148,0,0,2,0
17,150,0,0,2,1
18,128,2,0,2,1
19,150,2,0,2,2
19,180,2,0,2,2
19,144,2,0,2,2
19,114,2,0,0,2
17,124,2,0,0,2
19,102,2,0,0,2
17,82,2,0,0,1
16,74,0,0,0,1
15,52,0,0,0,0
13,32,0,0,0,0
13,42,0,0,0,0
13,56,0,0,0,0
13,52,0,0,0,0
11,72,0,0,0,0
7,92,0,0,0,0
7,120,0,0,0,0
9,130,0,0,0,0
9,130,0,0,0,0
10,140,0,0,0,0
16,128,0,0,0,0
16,122,0,0,0,0
18,122,0,0,0,0
18,126,0,0,0,0
19,114,0,0,0,0
19,140,0,0,0,0
18,136,0,0,0,0
17,116,0,0,0,0
14,124,0,0,0,0
15,136,0,0,0,0
17,140,0,0,0,0
17,132,0,0,0,0
15,124,0,0,0,0
15,108,0,0,0,0
17,114,0,0,0,1
18,134,0,0,0,4
16,144,0,0,0,5
17,132,2,0,0,5
21,132,4,0,0,5
21,136,4,0,0,5
21,144,4,0,0,5
21,148,4,0,0,5
21,162,4,0,0,4
21,162,4,0,0,1
19,156,4,0,0,0
17,169,2,0,0,0
14,170,0,0,0,0
14,170,0,0,0,0
14,172,0,0,0,0
16,168,0,0,0,0
16,166,0,0,0,0
19,172,0,0,0,0
17,188,0,0,0,0
16,205,0,0,0,0
14,210,0,0,0,0
13,220,0,0,0,1
13,210,0,0,0,1
15,190,0,0,0,1
15,166,0,0,0,1
15,150,0,0,0,1
15,140,0,0,0,1
14,130,0,0,0,1
14,100,0,0,0,1
14,100,0,0,0,0
13,100,0,0,0,0
13,144,0,0,0,1
15,174,0,0,0,1
18,188,0,0,2,1
18,198,0,0,2,1
18,208,0,0,2,1
18,238,0,0,2,1
16,208,0,0,2,1
18,240,0,0,2,1
18,216,0,0,2,0
14,197,0,0,2,0
11,202,0,0,0,5
13,202,0,0,0,5
15,182,0,0,0,5
20,176,0,0,0,5
23,218,0,0,0,7
24,205,0,0,0,11
25,224,0,0,0,12
25,246,0,0,0,12
24,256,0,0,0,10
22,226,0,0,0,10
22,248,0,0,0,10
20,224,0,0,0,10
19,192,0,0,0,8
14,213,0,0,0,4
14,196,0,0,0,3
14,183,0,0,0,3
15,218,0,0,0,0
18,228,0,0,0,0
18,220,0,0,0,0
20,278,0,0,0,0
18,308,0,0,0,0
17,258,0,0,0,0
18,246,0,0,0,0
20,226,0,0,0,0
18,152,0,0,0,0
18,142,0,0,0,0
17,108,0,0,0,0
16,50,0,0,0,0
18,10,0,0,0,0
18,10,0,0,0,0
17,10,0,0,0,0
15,10,0,0,0,0
15,20,0,0,0,0
14,20,0,0,0,0
15,20,0,0,0,0
13,20,0,0,0,0
11,30,0,0,0,0
13,50,0,0,0,0
15,40,0,0,0,0
15,80,0,0,0,0
14,80,0,0,0,0
16,108,0,0,0,0
16,120,0,0,0,0
20,140,0,0,0,0
20,150,0,0,0,0
18,140,0,0,0,0
18,164,2,0,0,0
19,144,2,0,0,0
19,134,2,0,0,0
20,106,2,0,0,0
19,96,2,0,0,1
19,106,2,0,0,1
21,121,4,0,0,1
21,121,4,0,0,1
22,119,2,0,0,1
22,111,2,0,0,1
21,145,2,0,0,1
21,151,2,0,0,1
18,170,2,0,0,0
18,150,2,0,0,0
16,145,0,0,0,0
16,155,0,0,0,0
16,159,0,0,2,0
17,157,0,0,2,0
17,145,0,0,2,0
16,139,0,0,2,0
16,140,0,0,2,0
16,140,0,0,2,0
16,110,0,0,2,0
16,90,0,0,2,0
15,65,2,0,0,0
14,65,2,0,0,0
13,59,2,0,0,0
14,73,2,0,0,0
15,63,2,0,0,0
15,53,2,0,0,0
17,65,2,0,0,0
19,91,2,0,0,0
19,114,0,0,0,0
20,114,0,0,0,0
19,141,2,0,0,1
20,152,4,0,0,1
19,157,4,0,0,1
20,187,4,0,0,1
20,185,4,0,0,1
20,169,4,0,0,1
19,155,4,0,0,1
19,165,4,0,0,1
21,140,2,0,2,0
21,135,0,0,2,0
18,118,0,0,2,0
15,88,0,0,2,0
13,80,0,0,2,0
13,72,0,0,2,0
14,62,0,0,2,0
12,42,0,0,2,0
11,24,0,0,0,0
10,4,0,0,0,0
12,4,0,0,0,0
10,16,0,0,0,0
9,44,0,0,0,0
9,42,0,0,0,0
10,72,0,0,0,0
9,82,0,0,0,0
11,102,0,0,0,0
11,142,0,0,0,0
13,162,0,0,0,0
14,150,0,0,0,0
13,160,0,0,0,0
15,160,0,0,0,0
13,140,2,0,0,0
13,150,2,0,0,0
14,130,2,0,0,0
15,90,2,0,0,0
17,70,2,0,0,0
17,80,2,0,0,0
18,70,2,0,0,0
16,70,2,0,0,0
19,82,0,0,0,0
19,72,0,0,0,1
21,82,0,0,0,1
21,119,0,0,0,1
20,122,2,0,0,1
20,112,2,0,0,2
21,102,2,0,0,2
21,112,2,0,0,2
21,130,2,0,0,2
23,156,2,0,0,1
21,160,2,0,0,1
18,143,2,0,0,1
18,160,0,0,0,1
18,192,0,0,0,0
18,212,0,0,0,0
22,232,0,0,0,3
22,212,0,0,0,5
24,176,0,0,0,5
22,202,0,0,0,5
22,212,0,0,0,5
22,212,0,0,0,5
24,232,0,0,0,5
21,192,0,0,0,5
17,212,0,0,0,2
19,202,0,0,0,0
19,222,0,0,0,0
19,202,0,0,0,0
20,202,0,0,0,0
18,192,0,0,0,0
18,172,0,0,0,0
18,192,0,0,0,0
18,152,0,0,0,0
15,142,0,0,0,0
16,122,0,0,0,0
17,102,0,0,0,0
16,72,0,0,0,0
16,62,0,0,0,0
11,30,0,0,0,0
15,10,0,0,0,0
14,0,0,0,0,0
15,0,0,0,0,0
13,0,0,0,0,0
12,0,0,0,0,0
14,0,0,0,0,0
13,0,0,0,0,0
11,0,0,0,0,0
12,2,0,0,0,0
14,2,0,0,0,0
14,2,0,0,0,0
16,2,0,0,0,0
17,54,0,0,0,0
15,74,0,0,0,0
15,84,0,0,0,0
17,154,0,0,0,0
21,172,0,0,0,0
21,192,0,0,0,0
21,242,0,0,0,0
19,252,0,0,0,0
18,252,0,0,0,0
21,242,0,0,0,0
20,272,0,0,0,0
20,240,0,0,0,0
19,258,0,0,4,0
24,270,0,0,4,0
25,254,0,0,6,0
25,274,0,0,6,0
24,252,0,0,6,0
24,254,0,0,6,0
27,248,0,0,6,0
27,240,0,0,6,0
28,224,0,0,2,0
28,202,0,0,2,0
27,202,0,0,0,0
26,198,0,0,0,0
29,168,0,0,0,0
29,188,0,0,0,0
26,164,0,0,0,0
27,158,0,0,0,0
23,186,0,0,0,0
18,210,0,0,2,0
19,196,0,0,2,0
21,210,0,0,2,0
17,220,0,0,2,0
19,198,0,0,2,0
19,198,0,0,2,0
15,174,2,0,2,1
16,144,2,0,2,2
17,120,2,0,0,2
16,130,2,0,0,2
14,130,2,0,0,2
12,140,2,0,0,2
12,130,2,0,0,2
13,120,2,0,0,2
12,150,0,0,0,1
11,140,0,0,0,0
13,170,0,0,0,0
13,164,0,0,0,0
15,140,0,0,0,0
19,162,0,0,0,0
19,192,0,0,0,0
17,222,0,0,0,0
18,222,0,0,0,0
17,230,0,0,2,0
17,212,0,0,2,0
17,218,0,0,2,0
17,222,0,0,2,0
14,180,0,0,2,0
14,160,0,0,2,0
13,140,0,0,2,0
13,120,0,0,2,0
15,126,2,0,0,0
14,104,2,0,0,0
15,74,4,0,0,0
16,58,4,0,2,1
16,58,4,0,2,1
15,50,4,0,2,1
13,62,4,0,2,1
13,62,4,0,2,1
12,58,2,0,2,1
12,68,2,0,2,1
12,68,0,0,2,1
13,64,0,0,0,0
13,64,0,0,1,0
14,77,0,0,13,0
15,86,0,0,16,0
16,86,0,0,16,0
19,86,0,0,16,0
19,106,0,0,16,0
20,126,0,0,16,0
19,136,0,0,16,0
20,176,0,0,15,0
18,171,0,0,3,0
14,180,0,0,0,0
14,210,0,0,0,0
16,202,0,0,0,2
16,232,0,0,0,2
18,232,0,0,0,2
17,262,0,0,0,2
16,262,0,0,0,2
15,292,0,0,0,2
11,282,0,0,0,2
12,252,0,0,0,2
12,260,0,0,0,0
10,230,0,0,0,0
11,228,0,0,0,0
11,220,0,0,0,0
11,200,0,0,0,0
12,190,0,0,0,0
15,160,0,0,0,0
14,170,0,0,0,0
13,160,0,0,0,0
14,140,0,0,0,0
11,122,0,0,0,0
11,106,0,0,0,0
13,100,0,0,0,1
14,80,0,0,0,1
11,100,0,0,0,1
11,110,0,0,0,1
11,140,0,0,0,1
10,160,0,0,0,1
10,180,0,0,0,1
11,174,0,0,0,1
10,180,0,0,0,0
8,190,0,0,2,0
9,190,0,0,2,0
13,160,0,0,3,0
14,140,0,0,16,0
14,120,0,0,16,0
15,130,0,0,16,0
15,120,0,0,16,0
15,120,0,0,16,2
15,110,0,0,14,6
15,110,2,0,14,10
14,120,2,0,13,10
13,130,2,0,0,10
13,150,2,0,0,10
12,130,2,0,0,10
12,160,2,0,0,10
12,180,2,0,0,8
13,194,2,0,0,4
14,204,0,0,0,0
14,220,0,0,0,0
15,230,0,0,0,0
17,210,0,0,0,0
18,220,0,0,0,0
18,210,0,0,0,0
17,170,0,0,0,0
16,146,0,0,0,0
18,128,0,0,2,0
19,112,0,0,2,0
22,116,0,0,2,0
25,144,0,0,2,0
25,144,2,0,2,0
25,164,2,0,2,0
24,164,2,0,2,0
24,184,2,0,2,0
21,202,2,0,0,0
21,212,2,0,0,0
20,190,2,0,0,0
16,184,2,0,3,0
18,184,0,0,4,0
17,174,0,0,4,0
14,186,0,0,6,0
15,188,0,0,6,0
16,188,0,0,6,0
15,208,0,0,6,0
15,186,0,0,6,0
15,184,0,0,3,0
12,164,0,0,2,0
13,156,0,0,2,0
12,174,0,0,0,0
12,184,0,0,0,0
12,176,0,0,2,0
12,156,0,0,2,0
14,166,0,0,2,0
15,156,0,0,2,0
15,170,0,0,4,0
14,154,0,0,4,0
15,124,0,0,4,0
14,92,0,0,4,0
16,70,0,0,2,0
18,80,0,0,2,0
16,80,0,0,2,0
15,60,0,0,2,0
16,46,0,0,0,0
18,40,0,0,0,0
18,40,0,0,0,0
20,40,0,0,0,0
18,40,0,0,0,0
19,10,0,0,0,0
19,34,0,0,2,0
18,44,0,0,2,0
18,54,2,0,2,0
16,84,2,0,2,0
16,116,2,0,2,0
14,146,2,0,2,0
14,186,2,0,2,0
13,196,2,0,2,0
13,192,2,0,0,0
13,202,2,0,0,0
12,232,0,0,0,0
15,212,0,0,0,0
14,192,0,0,0,0
15,192,0,0,0,0
16,152,0,0,0,0
17,172,0,0,0,0
16,172,0,0,0,0
16,182,0,0,0,0
16,192,2,0,0,2
17,216,2,0,2,2
18,244,2,0,2,2
18,246,2,0,4,3
18,266,4,0,4,3
20,278,4,0,4,3
21,288,4,0,4,3
19,288,4,0,4,3
18,278,2,0,4,1
20,274,2,0,2,1
21,264,2,0,2,1
18,232,2,0,0,0
20,232,0,0,0,0
18,232,0,0,0,0
15,202,0,0,0,0
15,232,0,0,0,0
15,202,0,0,0,0
15,192,0,0,0,0
13,212,0,0,0,0
13,232,0,0,0,0
12,222,0,0,0,0
15,212,0,0,14,1
15,220,0,0,14,1
15,190,0,0,14,1
14,190,0,0,14,1
14,200,0,0,14,1
16,160,0,0,14,1
16,150,0,0,14,1
16,140,0,0,14,1
14,118,0,0,0,0
12,110,0,0,0,0
15,120,0,0,0,0
15,120,0,0,0,0
15,110,0,0,0,0
12,120,0,0,0,0
16,142,0,0,0,0
15,152,0,0,0,0
12,162,0,0,0,0
11,152,0,0,0,0
12,122,0,0,1,0
14,142,0,0,2,1
16,152,0,0,2,1
17,142,0,0,2,1
14,121,0,0,2,1
15,150,0,0,2,1
16,170,0,0,2,1
18,196,0,0,2,1
17,210,0,0,1,1
15,200,0,0,0,0
16,210,0,0,0,2
16,222,0,0,0,2
16,231,0,0,0,2
14,212,0,0,0,2
13,192,0,0,0,2
13,186,0,0,0,2
13,192,0,0,0,2
14,192,0,0,0,6
14,172,0,0,0,10
18,174,0,0,0,16
18,158,0,0,4,17
18,148,0,0,4,17
19,138,0,0,4,17
17,170,0,0,6,17
17,182,0,0,6,17
17,213,2,0,6,13
17,222,2,0,6,7
13,198,2,0,6,1
15,194,2,0,2,0
13,184,2,0,2,0
13,174,2,0,2,0
15,122,2,0,0,0
15,80,2,0,0,0
16,31,0,0,0,0
16,13,0,0,0,0
19,46,0,0,0,2
21,86,0,0,0,2
25,86,0,0,0,2
24,126,0,0,0,2
21,146,0,0,0,2
21,166,0,0,0,2
20,204,0,0,0,2
20,223,0,0,0,2
16,226,0,0,0,0
14,210,0,0,0,0
12,242,2,0,0,0
10,212,2,0,0,0
11,224,2,0,2,1
11,234,2,0,2,1
15,246,2,0,2,2
17,226,2,0,2,2
17,210,2,0,2,2
17,186,2,0,2,2
17,156,0,0,2,2
18,146,0,0,2,2
14,114,0,0,0,1
14,84,0,0,0,1
13,42,0,0,0,0
13,32,0,0,2,0
13,12,0,0,2,0
13,32,0,0,2,0
14,40,0,0,2,0
12,62,0,0,2,0
15,108,0,0,2,0
18,124,0,0,2,0
18,134,2,0,2,0
18,136,2,0,0,0
18,146,2,0,0,0
18,126,2,0,0,0
17,116,2,0,0,0
19,114,2,0,0,0
20,88,2,0,0,0
22,82,2,0,0,0
22,82,0,0,0,0
20,100,0,0,0,0
17,100,0,0,0,0
16,110,0,0,0,0
17,130,0,0,0,0
13,130,0,0,0,0
11,110,0,0,0,0
13,120,0,0,0,0
13,130,0,0,0,0
12,130,0,0,0,0
12,150,0,0,0,0
11,152,0,0,0,0
11,160,0,0,0,0
12,170,0,0,1,0
12,180,0,0,2,0
11,190,0,0,2,0
13,170,0,0,2,0
11,180,0,0,2,0
18,172,0,0,2,0
17,190,0,0,2,0
17,192,0,0,2,0
17,182,0,0,1,0
15,224,0,0,0,0
17,224,0,0,0,0
18,234,0,0,0,0
19,228,0,0,0,0
18,222,0,0,0,0
18,212,0,0,0,0
19,222,0,0,0,2
19,252,0,0,0,2
20,212,0,0,0,2
21,182,0,0,12,2
20,192,0,0,12,2
19,178,0,0,12,2
20,162,0,0,12,2
19,152,0,0,12,2
17,156,0,0,14,0
17,118,0,0,16,0
17,106,0,0,16,0
17,138,0,0,4,0
17,118,0,0,4,0
17,128,0,0,4,0
18,150,0,0,4,0
19,160,0,0,4,0
21,120,0,0,2,0
20,144,0,0,0,0
22,144,0,0,0,0
21,134,0,0,0,0
21,128,0,0,0,0
23,134,0,0,0,0
22,152,0,0,0,0
22,162,0,0,0,0
19,198,0,0,0,0
19,172,0,0,0,0
17,188,0,0,0,0
17,180,0,0,0,0
15,196,0,0,0,0
13,196,0,0,2,0
13,180,0,0,2,0
14,170,0,0,2,0
14,140,0,0,2,0
16,150,0,0,2,0
15,154,0,0,2,0
14,170,0,0,2,0
17,170,0,0,2,0
17,154,0,0,0,0
17,170,0,0,0,0
17,160,0,0,0,0
17,160,0,0,0,0
15,160,0,0,0,0
13,140,0,0,0,0
13,160,0,0,0,0
11,150,2,0,0,0
11,180,2,0,0,0
11,140,2,0,0,0
15,150,2,0,0,0
15,150,2,0,0,0
15,170,2,0,0,0
14,180,2,0,0,0
14,160,2,0,0,0
14,170,0,0,0,0
14,180,0,0,0,0
12,194,0,0,0,0
13,200,0,0,0,0
16,230,0,0,0,0
16,190,0,0,0,0
20,224,0,0,2,0
19,234,0,0,2,0
20,232,0,0,2,0
20,216,0,0,2,0
20,228,0,0,2,0
20,246,0,0,2,0
18,236,0,0,2,0
18,256,0,0,2,0
13,232,0,0,0,0
13,242,0,0,0,0
13,238,0,0,2,0
13,238,0,0,4,1
13,217,0,0,4,1
15,198,0,0,4,1
15,178,0,0,4,1
15,200,0,0,4,1
14,210,0,0,4,1
14,210,0,0,4,1
17,206,0,0,2,1
16,192,0,0,0,0
18,217,2,0,0,0
18,232,2,0,0,0
17,233,2,0,0,0
17,202,2,0,0,0
20,196,2,0,0,0
20,172,2,0,0,0
20,202,2,0,0,0
20,192,2,0,0,0
23,204,0,0,0,0
23,204,0,0,0,0
21,221,0,0,0,0
20,232,0,0,0,0
17,232,0,0,0,0
17,232,0,0,1,0
16,216,0,0,1,0
17,226,0,0,1,0
12,206,0,0,2,0
12,186,0,0,2,0
17,158,0,0,2,0
17,156,0,0,2,0
18,152,0,0,2,0
17,136,0,0,1,0
17,152,0,0,1,0
18,142,0,0,1,0
18,132,0,0,0,0
18,132,0,0,0,0
15,152,0,0,0,0
14,132,0,0,0,0
14,132,0,0,0,0
14,122,0,0,0,0
14,112,0,0,0,0
14,112,0,0,0,0
13,120,0,0,0,0
13,130,0,0,0,0
13,110,0,0,0,0
14,130,0,0,0,0
15,140,0,0,0,0
15,140,0,0,0,0
17,110,0,0,0,0
17,120,0,0,0,0
17,134,0,0,2,0
16,124,0,0,2,0
16,124,0,0,2,0
14,104,0,0,2,0
16,76,0,0,2,0
17,106,0,0,2,0
16,106,0,0,2,0
16,86,0,0,2,0
17,72,2,0,0,0
20,92,2,0,0,0
22,112,2,0,0,0
22,132,2,0,0,0
22,146,2,0,0,0
18,152,2,0,0,0
20,174,2,0,0,0
20,214,2,0,0,0
21,244,0,0,0,0
22,218,0,0,2,0
24,250,0,0,2,0
24,240,0,0,2,0
23,266,0,0,2,0
23,280,0,0,2,0
20,280,0,0,2,0
19,270,0,0,2,0
20,224,0,0,2,0
18,246,0,0,0,0
18,224,2,0,0,0
18,244,2,0,0,0
18,224,2,0,0,0
19,214,2,0,0,0
18,222,2,0,2,0
17,206,2,0,2,0
17,238,2,0,2,0
16,232,2,0,2,0
15,232,0,0,2,0
17,212,0,0,2,0
17,240,0,0,2,0
15,210,0,0,2,0
15,210,0,0,0,0
15,236,0,0,0,0
17,210,0,0,0,0
17,240,0,0,0,0
17,220,0,0,0,0
17,254,0,0,2,0
15,228,0,0,2,0
14,254,0,0,2,0
14,244,2,0,2,0
13,246,2,0,2,0
14,246,2,0,2,0
14,206,2,0,2,0
14,216,2,0,2,0
14,202,2,0,2,0
14,228,2,0,2,0
14,192,2,0,2,0
14,196,0,0,2,0
14,182,0,0,2,0
15,202,0,0,2,0
18,192,2,0,2,0
20,192,2,0,2,0
20,188,2,0,0,0
20,186,2,0,0,0
20,212,2,0,0,0
19,218,2,0,0,0
18,190,2,0,0,0
19,180,2,0,0,0
19,170,0,0,0,0
15,150,0,0,0,0
10,124,0,0,0,0
13,76,0,0,0,0
14,50,0,0,0,0
14,20,0,0,0,0
19,22,0,0,0,0
15,12,0,0,0,0
15,22,0,0,0,0
15,42,0,0,0,0
16,52,0,0,0,0
15,82,0,0,0,0
13,98,0,0,0,0
15,122,0,0,0,0
13,140,0,0,0,0
13,140,0,0,0,0
15,142,0,0,0,0
15,136,0,0,0,0
16,152,0,0,0,0
15,122,0,0,0,0
16,106,0,0,0,0
14,92,2,0,0,0
13,82,2,0,0,0
14,84,4,0,0,1
14,72,4,0,0,1
14,68,4,0,0,1
16,54,4,0,0,1
17,54,4,0,0,1
16,74,4,0,0,1
16,94,2,0,0,1
15,94,2,0,0,1
15,92,0,0,0,0
13,92,2,0,2,0
13,92,2,0,2,0
10,110,2,0,2,0
8,110,2,0,2,0
11,92,2,0,2,0
11,72,2,0,2,0
14,62,2,0,2,0
14,52,2,0,2,0
14,82,0,0,0,0
14,82,2,0,0,0
15,72,2,0,0,0
15,82,2,0,0,0
14,100,2,0,0,16
14,100,2,0,0,16
11,100,2,0,0,16
13,110,2,0,0,16
13,96,2,0,0,16
16,102,2,0,0,17
16,82,2,0,0,17
16,72,2,0,0,17
17,52,2,0,0,1
17,52,2,0,0,1
17,68,2,0,0,1
18,64,2,0,0,1
20,52,2,0,0,1
19,36,0,0,0,1
19,46,0,0,0,1
18,68,0,0,0,1
18,68,0,0,0,1
20,68,0,0,0,1
17,62,0,0,0,1
17,66,0,0,0,1
18,62,0,0,0,1
15,62,0,0,0,0
14,52,0,0,0,0
19,52,0,0,0,0
20,72,0,0,0,0
19,62,0,0,0,0
19,52,0,0,0,0
20,62,0,0,0,0
20,62,0,0,0,0
20,82,0,0,0,0
24,84,0,0,0,0
20,64,0,0,0,0
17,54,0,0,0,0
15,78,0,0,0,0
16,104,0,0,0,0
16,84,0,0,0,0
14,84,0,0,0,0
18,80,0,0,0,1
15,84,0,0,0,1
17,84,0,0,0,3
18,78,0,0,0,3
18,60,0,0,0,3
18,36,0,0,0,3
17,36,0,0,0,3
17,36,0,0,0,3
18,46,0,0,1,3
20,40,0,0,8,4
18,40,0,0,10,3
17,46,0,0,10,3
17,40,0,0,10,3
18,46,0,0,10,3
18,82,0,0,10,3
18,82,0,0,10,3
18,76,0,0,9,2
16,96,0,0,2,1
15,94,0,0,0,0
16,124,0,0,0,0
13,124,2,0,0,0
14,118,2,0,0,0
14,102,2,0,0,0
14,112,2,0,0,0
14,112,2,0,0,0
17,92,2,0,0,0
19,92,2,0,0,0
21,62,2,0,0,0
25,94,0,0,0,0
24,92,0,0,0,0
22,72,0,0,0,0
21,62,0,0,0,0
21,44,0,0,0,0
20,64,0,0,0,0
20,64,0,0,0,0
21,64,0,0,0,0
18,54,0,0,0,1
19,80,2,0,0,3
19,90,2,0,0,3
19,102,2,0,0,4
19,124,2,0,0,8
22,104,2,0,0,9
22,114,2,0,0,10
22,124,2,0,0,10
21,126,4,0,0,10
20,146,2,0,0,9
22,136,2,0,0,10
24,124,2,0,0,9
24,124,2,0,0,5
22,144,2,0,0,4
24,154,2,0,0,3
24,144,2,0,0,3
22,142,0,0,0,2
22,96,0,0,0,1
19,116,0,0,0,0
16,116,0,0,0,0
21,114,0,0,0,0
20,114,0,0,0,0
21,128,0,0,0,0
23,118,0,0,0,0
23,96,2,0,0,0
22,96,2,0,0,0
22,108,2,0,0,1
23,108,2,0,0,1
18,86,2,0,0,1
18,66,2,0,0,1
16,54,2,0,0,1
15,64,2,0,0,1
14,74,0,0,0,1
13,94,0,0,0,1
13,72,0,0,0,0
11,102,0,0,0,0
13,122,0,0,0,0
14,122,0,0,0,0
14,132,0,0,0,0
14,126,0,0,0,0
14,142,0,0,0,0
14,152,0,0,0,0
12,142,0,0,0,0
13,142,0,0,0,0
13,122,0,0,0,0
13,142,0,0,0,0
12,140,0,0,0,0
14,146,0,0,0,0
20,144,0,0,0,0
23,118,0,0,0,0
23,118,0,0,0,0
22,98,0,0,0,0
22,108,0,0,0,0
22,90,0,0,0,0
22,80,0,0,0,0
23,90,0,0,0,1
17,66,0,0,0,6
20,64,0,0,0,6
17,64,0,0,0,6
19,54,0,0,0,6
20,44,0,0,0,6
19,46,0,0,0,9
19,26,0,0,0,9
16,6,0,0,0,8
15,6,0,0,0,3
12,4,0,0,0,3
17,26,0,0,0,3
18,66,0,0,0,3
17,76,0,0,0,3
17,92,0,0,0,0
16,122,0,0,0,0
16,122,0,0,8,0
19,122,0,0,8,0
19,122,0,0,8,0
15,102,0,0,8,0
15,82,0,0,8,0
15,82,0,0,8,0
15,82,0,0,8,0
16,82,0,0,8,0
15,102,0,0,0,0
14,122,0,0,0,0
14,132,0,0,0,0
13,130,0,0,0,0
15,130,0,0,0,0
13,140,2,0,0,0
13,124,2,0,0,0
14,110,2,0,0,0
15,122,2,0,0,0
15,122,2,0,0,0
15,122,2,0,0,0
17,135,2,0,0,0
16,134,2,0,0,0
16,132,0,0,0,0
14,158,0,0,0,0
14,172,0,0,0,0
12,140,0,0,0,0
12,120,0,0,0,0
13,110,0,0,0,0
12,97,0,0,0,0
11,90,0,0,0,0
15,92,0,0,0,1
17,62,0,0,0,1
19,32,0,0,0,1
19,64,0,0,0,1
19,64,0,0,0,1
19,64,0,0,0,1
18,64,0,0,0,1
18,62,0,0,0,1
14,52,0,0,0,0
14,66,0,0,0,0
12,102,0,0,0,0
13,76,0,0,0,0
13,102,0,0,0,0
17,114,0,0,0,0
16,114,0,0,0,0
21,108,0,0,0,0
21,114,0,0,0,0
24,110,0,0,0,0
26,104,0,0,0,0
25,122,0,0,0,0
23,112,0,0,0,0
24,120,0,0,0,0
21,120,0,0,0,0
16,116,0,0,0,0
18,100,0,0,0,0
13,90,0,0,0,0
10,60,0,0,0,0
13,36,0,0,0,0
12,30,0,0,0,0
12,40,0,0,0,0
11,40,0,0,0,0
11,40,0,0,0,0
9,50,0,0,0,0
11,76,0,0,0,0
11,110,0,0,0,0
9,120,0,0,0,0
10,110,0,0,0,0
11,100,0,0,0,0
13,120,0,0,0,0
11,120,0,0,0,0
11,130,0,0,0,0
11,124,0,0,0,0
14,140,0,0,0,0
14,130,0,0,0,0
10,150,0,0,0,0
14,152,0,0,0,0
12,142,0,0,0,0
14,142,0,0,0,0
16,142,0,0,0,0
18,122,0,0,0,0
20,104,0,0,0,2
21,124,0,0,0,2
21,114,0,0,0,2
22,104,0,0,0,3
23,104,0,0,0,3
22,138,0,0,0,5
21,142,0,0,0,5
22,148,0,0,0,5
21,156,0,0,0,3
20,156,0,0,0,3
22,146,2,0,0,5
22,154,2,0,0,4
19,162,2,0,0,4
18,160,2,0,0,2
19,136,2,0,0,2
21,172,2,0,0,2
21,152,2,0,0,2
21,136,2,0,0,2
18,172,0,0,0,0
16,152,0,0,0,0
16,134,0,0,0,0
18,102,0,0,0,0
16,102,0,0,0,0
14,60,0,0,0,0
17,40,4,0,0,1
18,40,6,0,0,1
16,8,6,0,0,1
17,8,6,0,0,1
20,22,6,0,0,1
19,52,6,0,0,1
20,93,6,0,0,1
21,93,6,0,0,1
18,93,2,0,0,0
21,95,0,0,0,0
22,91,0,0,0,0
21,93,0,0,0,0
21,80,0,0,0,0
20,50,0,0,0,0
16,11,0,0,0,0
15,11,0,0,0,0
14,11,0,0,0,0
12,5,0,0,0,0
11,5,0,0,0,0
12,5,0,0,0,0
10,4,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
13,4,0,0,0,0
16,5,0,0,0,0
18,5,0,0,0,0
18,5,0,0,0,0
18,3,0,0,0,0
18,3,0,0,0,0
18,3,0,0,0,0
16,1,2,0,0,0
16,1,2,0,0,0
17,0,2,0,0,0
17,0,2,0,0,0
17,0,2,0,0,0
17,6,2,0,0,0
13,6,2,0,0,0
13,6,2,0,0,0
13,6,0,0,0,0
12,8,0,0,0,0
9,8,0,0,0,0
9,9,0,0,0,0
11,9,0,0,0,0
14,3,0,0,0,0
15,3,0,0,0,0
17,3,0,0,0,0
19,7,0,0,0,0
19,5,0,0,0,0
19,7,0,0,0,0
19,6,0,0,0,0
19,6,2,0,0,1
19,6,2,0,0,1
18,6,2,0,0,2
17,7,2,0,0,2
15,5,2,0,0,3
15,5,2,0,0,3
12,3,2,0,0,3
15,5,2,0,0,3
17,5,0,0,0,3
16,7,0,0,0,3
15,7,0,0,0,2
15,6,0,0,0,2
14,6,0,0,0,1
15,12,0,0,0,1
15,12,0,0,0,1
15,10,0,0,0,1
12,10,0,0,0,0
13,12,0,0,0,0
14,12,0,0,0,0
16,13,0,0,0,0
16,13,0,0,0,0
15,7,0,0,0,0
15,7,0,0,0,0
18,7,0,0,0,0
16,9,0,0,0,0
16,5,0,0,0,1
17,5,0,0,0,2
19,4,0,0,0,2
19,2,0,0,0,2
18,2,0,0,0,2
18,2,0,0,0,2
17,3,0,0,0,2
15,1,0,0,0,2
