SYNBool,TCPCount,RSTCount,SSHCount,ThirdMNumberPackets,CorJSCount
4,323,0,0,219217.0313,1
4,323,0,0,213048.75,1
3,183,0,0,158983.7813,1
2,101,0,0,141240.0352,1
2,101,0,0,136705.6992,1
2,101,0,0,136185.75,1
2,101,0,0,126955.125,1
2,93,0,0,126349.6289,0
2,14,0,0,611.71875,0
3,58,0,0,20178.85547,0
3,58,0,0,18214.06641,0
3,57,0,0,21990.46875,0
3,57,0,0,22510.59375,0
3,58,0,0,20388.28125,0
3,59,0,0,19007.61328,0
2,56,0,0,22802.37891,0
1,48,0,0,23127.71484,0
0,4,0,0,-137.25,0
0,6,0,0,-2.63671875,0
0,7,0,0,-290.71875,0
0,7,0,0,-271.5,0
0,10,0,8,-85.74609375,0
0,25,0,40,7845.46875,0
0,40,0,72,6379.417969,0
0,56,0,105,6806.25,0
0,73,0,138,1332.691406,0
0,71,0,138,1197.75,0
0,70,0,138,1267.019531,0
0,70,0,138,1399.042969,0
0,66,0,130,1418.027344,0
0,51,0,98,5764.5,0
0,36,0,66,13055.84766,0
0,19,0,33,10559.63672,0
0,2,0,0,1629.09375,0
0,2,0,0,1343.625,0
0,3,0,0,585.375,0
0,3,0,0,385.5,0
0,6,0,78,22083.46875,0
0,6,0,134,21992.625,0
0,5,0,134,19965.375,0
0,6,0,134,16436.56641,0
0,7,0,134,16592.58984,0
0,7,0,134,16592.58984,0
0,6,0,134,18476.68359,0
0,6,0,134,17331.64453,0
0,3,0,56,9974.25,0
0,3,0,0,-249.75,0
0,6,0,0,-221.90625,0
1,35,0,0,2558.214844,0
2,79,0,34,50746.5,0
2,83,0,34,49995.46875,0
2,89,0,34,41880,0
3,130,0,34,29628.75,0
4,168,0,34,14533.88672,0
4,175,0,34,16233.28125,0
4,184,0,34,12568.5,0
3,162,0,35,15698.98828,0
3,331,0,11,1419748.207,0
3,328,0,11,1431989.156,0
3,324,0,11,1460380.5,0
3,297,0,11,1524164.344,1
2,272,0,11,1658275.77,1
3,284,0,11,1529252.156,2
3,282,0,11,1558972.652,2
4,287,0,10,1490566.5,2
4,123,0,0,7260.292969,2
5,300,0,0,725515.2773,5
5,307,0,0,716331.0938,5
4,303,0,0,734827.5,4
4,292,0,0,763401.9023,4
4,321,0,0,703725,3
4,317,0,0,695812.4414,3
3,313,0,0,689781,3
3,285,0,0,740365.5,3
2,129,0,0,6251.496094,0
2,148,0,0,11759.90625,0
2,166,0,0,-17883.84375,0
2,196,0,0,-263.53125,0
1,173,0,0,-263.53125,0
2,198,0,0,3269.144531,0
3,298,0,2,33927.75,0
3,513,0,2,438317.332,2
4,550,0,4,416508.75,2
4,536,0,4,469408.6523,2
4,512,0,4,470405.5664,2
4,482,0,4,695889,2
4,460,0,4,877504.5,2
3,433,0,4,1065823.066,2
2,327,0,2,1472068.969,2
1,110,0,2,60892.34766,0
0,97,0,0,461686.7813,0
0,104,0,0,426020.168,0
0,103,0,0,423392.9063,0
0,107,0,0,396452.9883,0
0,107,0,0,380198.8477,0
0,106,0,0,388495.125,0
0,107,0,0,384626.707,0
0,94,0,0,500518.4063,0
0,65,0,0,11870.96484,0
0,57,0,0,9560.34375,0
0,71,0,0,6382.03125,0
0,80,0,0,5063.378906,0
0,88,0,0,1143.035156,0
1,88,0,0,-93.375,0
1,84,0,0,-4501.125,0
1,96,0,0,-14453.19141,0
1,100,0,0,-12944.25,0
1,108,0,0,-19292.25,0
2,115,0,0,-18584.02734,0
2,103,0,0,-9623.753906,0
3,103,0,0,-1294.628906,0
3,144,0,0,151914.9727,1
4,192,0,0,189551.7305,1
5,196,0,0,186740.5195,1
5,176,0,0,222127.5,1
6,166,0,0,298284.1523,1
6,171,0,0,330710.25,1
7,206,0,0,272480.25,2
7,211,0,0,269010,2
6,172,0,0,318392.1563,1
6,143,0,0,2861.53125,1
5,131,0,0,-122.0273438,1
5,131,0,0,37.96875,1
5,259,0,0,12572386.39,7
5,362,0,0,35244080.73,9
5,475,0,0,25960770.28,16
4,481,0,0,24670202.8,16
4,488,0,0,24045011.34,16
3,473,0,1,24533830.61,16
3,468,0,2,24709034,16
3,490,0,2,23626450.13,16
2,363,0,2,40687361.89,10
1,241,0,2,30462050.16,8
0,90,0,2,3554.71875,0
0,68,0,2,2560.5,0
1,72,0,2,4383,0
1,100,0,1,25462.5,0
1,136,0,0,50122.40625,0
1,156,0,0,47655.84375,0
1,174,0,0,-1003.5,0
1,168,0,0,5416.59375,0
2,291,0,0,-32330.25,3
3,492,0,0,318228.75,7
3,533,0,0,169742.5195,7
3,571,0,0,20138.90625,8
3,565,0,0,38778.10547,8
3,527,0,0,42163.04297,8
4,509,0,0,116772,8
5,522,0,0,125631,8
5,412,0,0,386127.6563,5
4,221,0,0,264273.2813,1
4,203,0,0,260717.1445,1
4,174,0,2,41243.26172,0
4,152,0,2,74319,0
4,148,0,2,73623.22266,0
3,136,0,2,79993.76953,0
2,128,0,2,79993.76953,0
1,128,0,2,61686.92578,0
1,136,0,2,55326.84375,0
0,115,0,2,62458.41797,0
0,96,0,0,-5885.472656,0
0,105,0,0,-8258.15625,0
1,118,0,0,-6377.34375,0
2,124,0,0,-680.15625,1
3,220,0,0,35964.24609,1
4,219,0,0,44065.58203,1
4,204,0,0,48906,1
4,196,0,0,54960.05859,2
5,186,0,0,66637.18359,2
5,172,0,0,80204.26172,2
5,173,0,0,74181.46875,2
4,179,0,0,66757.5,1
3,80,0,0,235.3007813,1
3,84,0,0,296.71875,1
4,104,0,0,88.13671875,1
4,109,0,0,47.80078125,0
3,118,0,0,1279.5,0
3,110,0,0,766.6054688,0
2,99,0,0,1019.308594,0
2,91,0,0,2869.5,0
3,90,0,0,4053.28125,1
3,136,0,0,4204.21875,2
2,115,0,0,8345.261719,2
2,106,0,0,12349.16016,2
3,199,0,0,201784.5,2
3,206,0,0,197964.1289,2
3,210,0,0,186958.0664,2
3,215,0,0,176925,2
2,216,0,0,177835.7813,1
1,160,0,0,209583.3867,0
1,162,0,0,210675.6914,0
1,161,0,0,207127.3711,0
1,59,0,0,305.2617188,0
1,62,0,0,126.84375,0
1,72,0,7,8.25,0
2,185,0,21,232195.957,0
3,344,0,37,524463.9492,0
3,371,0,51,451250.9063,0
3,395,0,62,416194.4414,0
3,405,0,69,411663.4102,0
2,395,0,69,439193.5664,0
2,388,0,69,449125.3477,0
3,375,0,62,489810.75,1
2,257,0,48,614091.375,1
2,101,0,32,3793.5,1
2,69,0,18,-355.03125,1
3,53,0,7,-1251.09375,1
3,49,0,0,-624.7851563,1
4,58,0,0,-668.3789063,1
4,56,0,0,-301.03125,1
4,60,0,0,432.7382813,0
4,56,0,0,600.0820313,0
3,54,0,0,780.46875,0
4,73,0,0,2630.660156,0
4,88,0,0,3881.871094,0
5,100,0,0,11293.79297,0
4,103,0,0,5412.316406,0
5,384,0,0,2301102.832,2
5,402,0,2,2114364.375,2
6,492,0,4,1599250.395,7
6,499,0,6,1530159.469,7
5,484,0,6,1590063.199,7
4,464,0,6,1653446.543,7
4,580,0,6,1293221.191,8
4,573,0,6,1341625.781,8
3,320,0,6,174798.8438,6
2,334,0,4,89869.5,6
1,270,0,2,116387.332,1
1,263,0,0,141762.4688,1
2,272,0,0,137072.9883,1
2,275,0,0,129808.4063,1
1,148,0,0,43490.90625,0
1,146,0,0,31726.76953,0
1,129,0,0,50466.09375,0
1,93,0,0,2615.542969,1
2,84,0,0,1720.253906,1
2,82,0,0,1663.21875,2
2,85,0,0,2598.199219,2
2,85,0,0,3123,2
3,98,0,0,2337.363281,2
3,96,0,0,-252.28125,2
4,318,0,0,1950504.75,3
5,624,0,0,3910185,2
5,632,0,0,3814278,2
5,627,0,0,3874256.25,1
5,621,0,0,3775880.906,1
5,616,0,0,3807798,1
4,598,0,0,3831511.5,1
4,612,0,0,3522486,1
3,387,0,0,4178053.5,0
3,90,0,0,2193.855469,0
2,77,0,0,2731.21875,0
2,77,0,0,-1670.34375,0
1,66,0,0,810.4570313,0
1,60,0,0,2207.214844,0
2,62,0,0,2363.90625,0
2,55,0,0,-1458.75,0
2,55,0,0,-148.40625,0
2,70,0,0,-148.40625,0
2,96,0,0,15802.44141,0
2,127,0,0,14060.26172,0
2,131,0,0,14108.71875,0
2,131,0,0,14141.53125,0
1,135,0,0,11211.46875,0
1,144,0,0,1596.09375,0
1,137,0,0,966.1289063,0
0,113,0,0,4788.527344,0
0,75,0,0,16549.34766,0
0,110,0,0,217449,0
0,109,0,0,213405.4336,0
0,109,0,0,224313.9492,0
0,104,0,0,253044.2461,0
0,153,0,0,315868.9336,0
0,150,0,0,314865,0
0,150,0,0,311172.5742,0
0,150,0,0,300455.8945,0
0,106,0,0,184788.2461,0
0,126,0,0,126531.4102,0
1,187,0,0,77156.49609,0
1,181,0,0,79158.05859,0
2,212,0,0,167668.2539,0
2,294,0,0,124487.0273,0
2,334,0,0,-3843.152344,0
2,343,0,0,5629.40625,0
3,406,0,0,-75547.65234,0
3,401,0,0,-24135.64453,0
2,344,0,0,12714.46875,0
2,353,0,0,34258.18359,0
1,256,0,0,205062,0
1,177,0,0,309509.7188,0
2,144,0,0,387298.6758,0
2,138,0,0,415113.293,0
1,59,0,0,678.2460938,0
1,44,0,0,308.15625,0
1,43,0,0,247.5,0
1,33,0,0,378.1757813,0
1,40,0,0,110.2617188,0
1,47,0,0,1185.28125,0
0,52,0,0,1951.40625,0
0,59,0,0,82.5,0
0,60,0,0,1256.894531,0
0,67,0,0,660.7851563,0
0,78,0,0,-940.5,0
0,90,0,0,-250.5585938,0
0,92,0,0,-1060.5,0
0,99,0,0,-1060.5,0
0,98,0,0,-800.34375,0
0,113,0,0,506.3554688,0
0,118,0,0,966.7617188,0
0,117,0,0,493.4648438,0
1,113,0,0,1298.90625,0
1,101,0,0,-2059.089844,0
1,99,0,0,975,0
1,99,0,0,862.4882813,0
1,110,0,25,1048.464844,0
1,135,0,64,16693.875,0
1,124,0,64,22411.01953,0
1,117,0,64,23818.5,0
0,135,0,64,22013.82422,0
0,160,0,64,3898.5,0
0,160,0,64,462.8554688,0
0,145,0,64,7271.25,0
0,120,0,39,22255.91016,0
0,70,0,0,41778.09375,0
0,69,0,0,43879.5,0
1,94,0,0,35630.19141,0
2,97,0,0,26442.52734,0
3,124,0,0,4417.59375,0
3,119,0,0,7673.378906,0
3,119,0,0,6131.027344,0
4,126,0,0,3632.285156,0
4,139,0,0,2365.558594,5
4,153,0,0,1326.644531,6
3,135,0,0,2145.503906,6
2,113,0,0,1573.5,6
1,71,0,0,-614.9414063,6
1,80,0,0,722.90625,6
2,124,0,0,442.40625,6
1,129,0,0,442.40625,6
1,127,0,0,-322.5820313,1
1,127,0,0,-547.9101563,0
1,126,0,0,12.05859375,0
1,124,0,0,-1275.855469,0
1,123,0,0,-1630.863281,0
1,120,0,0,-675,0
0,115,0,0,52875.73828,0
0,148,0,0,99872.71875,0
0,182,0,0,101507.9063,0
0,193,0,0,70045.51172,0
0,191,0,0,71138.25,0
0,193,0,0,68644.5,0
0,189,0,0,69678.75,0
0,181,0,0,68670.84375,0
0,142,0,0,165208.3242,0
0,97,0,0,192064.6055,0
0,58,0,0,11747.53125,0
0,36,0,0,740.4960938,0
0,33,0,0,907.1367188,0
0,27,0,0,353.53125,0
0,23,0,0,23.30859375,0
0,22,0,0,-89.15625,0
0,21,0,0,15.43359375,0
0,21,0,0,309.9960938,0
0,15,0,0,518.0273438,0
0,13,0,0,900.9492188,0
0,10,0,0,851.2382813,0
1,15,0,0,759.7148438,0
1,26,0,0,181.03125,0
1,25,0,0,285.6210938,0
1,24,0,0,294,0
1,22,0,0,161.25,0
1,22,0,0,-164.53125,0
1,21,0,0,0,0
1,35,0,0,7601.34375,0
0,37,0,0,6628.933594,0
0,27,0,0,8787.46875,0
0,29,0,0,7763.800781,0
0,39,1,0,3771.597656,0
0,78,1,17,25458.15234,0
1,169,1,44,266516.9648,0
1,222,1,71,173463.75,0
1,224,1,71,171133.0313,0
1,228,1,71,161682.7852,0
1,236,1,71,156986.8242,0
1,245,1,71,150902.4023,0
2,253,0,71,133117.2773,0
2,247,0,74,164135.4258,0
1,216,0,83,10934.19141,0
1,191,0,72,10111.21875,0
1,181,0,74,11795.44922,0
1,178,0,78,12453.75,0
2,192,0,84,13295.14453,4
3,213,0,84,8225.261719,11
2,220,0,84,10086.46875,11
3,210,0,64,9857.636719,11
3,160,0,28,4601.917969,11
3,144,0,12,4601.917969,11
4,157,0,10,3838.183594,11
5,422,0,6,3216642.949,12
5,475,0,0,2804626.629,9
4,468,0,0,2822602.207,2
5,461,0,0,2798522.637,2
4,451,0,0,2885379,3
4,443,0,0,2942835,3
4,437,0,0,3090701.906,3
3,426,0,0,3162090.75,3
3,169,0,0,45577.59375,2
2,103,0,0,6691.5,1
2,135,0,0,52738.59375,1
2,144,0,0,51789.65625,1
2,139,0,0,54477.28125,0
2,151,0,0,43688.25,0
3,156,0,0,43240.55859,0
4,157,0,0,43806.76172,0
4,243,0,0,47482.51172,0
5,364,0,0,369160.5938,0
5,368,0,0,379465.9688,0
4,347,0,0,445223.0977,1
4,340,0,0,453226.125,1
4,327,0,0,508669.875,1
3,323,0,0,494204.9414,1
2,315,0,0,512184.5039,1
1,213,0,0,717052.4883,1
0,91,0,0,73038.15234,1
0,51,0,2,13073.30859,1
0,58,0,7,12864.375,0
0,57,0,7,12647.71875,0
0,62,0,7,10812.28125,0
0,63,0,7,10812.28125,0
0,67,0,7,7896.808594,0
0,88,0,7,2472.785156,0
0,113,0,7,18691.58203,0
0,126,0,5,44192.34375,0
0,129,0,0,23722.67578,0
0,131,0,0,30013.40625,0
0,126,0,0,29177.80078,0
0,134,0,0,16643.25,0
0,134,0,0,18587.25,0
0,117,0,0,41260.11328,0
0,86,0,0,62295.75,0
0,55,0,0,9428.25,0
0,39,0,0,7105.125,0
1,55,0,0,9588.375,0
1,59,0,0,8430.667969,0
1,46,0,2,7116,0
2,58,0,4,3972,0
2,91,0,8,16714.62891,0
2,114,0,12,5502.375,0
2,133,0,14,-3703.78125,0
2,153,0,18,-1175.90625,0
1,137,0,18,-403.875,0
1,132,0,18,-9842.625,0
1,131,0,16,-6004.019531,0
0,114,0,14,1919.144531,0
1,82,0,10,3221.71875,0
2,105,1,6,5583.902344,1
3,122,1,4,5374.980469,1
3,105,1,0,13771.78125,1
3,105,1,0,13920.87891,1
3,105,1,0,13920.87891,1
3,103,1,0,17071.5,1
3,103,1,0,18842.90625,1
3,109,1,0,11770.875,1
2,60,0,0,8274.65625,0
1,29,0,0,2295,0
1,26,0,0,2599.746094,0
1,25,0,0,2664.28125,0
1,44,0,0,7875.84375,1
1,49,0,0,8912.25,1
1,49,0,0,8844.28125,1
0,36,0,0,11869.96875,1
0,43,0,0,10265.15625,1
0,37,0,0,11362.78125,1
0,39,0,0,11900.25,1
0,40,0,0,12789.75,1
1,35,0,0,2509.21875,1
2,43,0,0,1548.75,1
2,61,0,0,84.65625,1
2,78,0,0,-1784.191406,1
2,75,0,0,-1325.34375,1
2,74,0,0,-1332.714844,1
2,74,0,0,-1431.738281,1
2,76,0,2,-1185.152344,1
1,70,0,2,-975.0351563,0
0,73,0,2,6964.628906,0
0,69,0,2,6540.433594,0
0,67,0,2,4928.449219,0
0,77,0,2,-166.7460938,0
0,78,0,2,465.75,0
0,78,0,2,-150.2929688,0
0,109,0,0,12632.96484,0
0,127,0,0,1494.65625,0
0,113,0,0,15188.71875,0
0,102,0,2,26229.80859,0
0,88,0,2,35110.59375,2
0,75,0,2,50181.75,2
0,76,0,2,49778.40234,2
0,77,0,2,51990.22266,2
0,46,0,4,12273.17578,2
0,22,0,4,1351.5,2
0,23,0,4,1553.355469,2
0,22,0,2,3869.167969,2
1,215,0,2,808993.5,1
2,387,0,2,746619.4688,1
2,393,0,2,700203.375,1
2,395,0,2,708866.1563,1
2,394,0,0,773301.6563,1
2,399,0,0,677433.2227,1
2,401,0,0,594986.3086,1
2,402,0,0,604138.1367,1
1,207,0,0,389121,0
0,45,0,0,-4331.25,0
0,39,0,0,-8518.464844,0
0,34,0,0,-6900.46875,0
0,46,0,0,603.75,0
1,43,0,0,570,0
1,52,0,0,2587.5,1
1,60,0,0,-439.03125,1
1,60,0,0,-678.09375,1
1,57,0,0,-1360.96875,1
1,58,0,0,-3771.902344,1
1,58,0,0,-3639.480469,1
1,59,0,0,-3085.59375,1
0,55,0,0,-9485.261719,1
1,238,0,0,634691.9063,0
2,407,0,0,569551.7695,0
2,407,0,0,572686.5938,0
2,406,0,0,744419.5313,0
2,408,0,0,873468.75,0
2,408,0,0,966965.9063,0
2,405,0,13,1074591.246,0
2,424,0,26,982964.1211,0
1,230,0,26,616305,0
0,69,0,26,2989.558594,0
0,92,0,26,-1410,0
1,192,0,26,79746.41016,0
1,190,0,26,83475.64453,0
1,194,0,26,82959.09375,0
1,183,0,13,97799.25,0
1,167,0,0,99942.97266,0
1,165,0,0,99589.23047,0
1,150,0,0,117304.5,0
1,128,0,0,154612.7695,0
0,20,0,0,2799.46875,0
0,21,0,0,2077.125,0
0,19,0,0,2447.730469,0
0,22,0,0,2687.683594,0
0,19,0,0,1770.65625,0
0,19,0,0,2159.25,0
0,15,0,0,95.25,0
0,14,0,0,94.32421875,0
0,13,0,0,149.625,0
0,8,0,0,41.00390625,0
1,74,0,0,60570.69141,0
1,85,0,0,50371.875,0
1,102,0,2,31781.25,0
1,117,0,2,16542.59766,0
1,165,0,2,94949.73047,0
1,220,0,2,89927.42578,0
1,238,0,2,74776.81641,0
1,254,0,2,96144.375,0
0,197,0,2,132568.5938,0
0,190,0,2,147000,0
0,185,0,0,166201.4063,0
0,175,0,0,177587.1563,0
0,136,0,0,194509.1836,0
0,86,0,0,8.09765625,0
0,68,0,0,-1391.050781,0
0,53,0,2,-422.1914063,0
0,42,0,2,-686.3554688,0
0,33,0,2,40.5,0
0,22,0,2,302.5898438,0
0,16,0,2,-87.92578125,0
0,9,0,5,-132.3398438,0
1,18,0,5,-194.2851563,0
1,18,0,5,-152.6132813,0
1,17,0,3,-339.46875,0
1,20,0,5,-280.2304688,0
1,20,0,5,-280.2304688,0
1,19,0,5,-262.5,0
1,21,0,5,-108.28125,0
1,21,0,2,20.70703125,0
0,8,0,2,-15.46875,0
0,34,0,2,138137.625,0
0,63,0,2,146001.4336,0
0,90,0,0,95961.22266,0
0,96,0,0,88599.09375,0
0,96,0,0,92561.90625,0
0,94,0,0,94161.69141,0
0,92,0,0,96273.66797,0
0,91,0,0,106983.4688,0
0,68,0,0,162515.3789,0
0,39,0,0,159471,0
0,9,0,0,312.7148438,0
0,3,0,0,56.71875,0
0,5,0,1,47.75390625,0
1,12,0,3,101.25,0
2,115,0,4,122635.0313,0
2,115,0,4,122635.0313,0
2,112,0,4,127027.0664,0
2,112,0,4,127027.0664,0
2,112,0,4,126103.8867,0
2,112,0,4,126103.8867,0
2,110,0,3,127509.75,0
1,103,0,1,133785,0
0,0,0,0,0.65625,0
1,6,0,0,210,0
1,13,0,0,670.96875,0
2,21,0,0,428.5898438,0
2,27,0,0,182.3554688,0
2,28,0,0,169.2070313,0
3,43,1,0,-86.66015625,0
3,43,1,0,-132.7148438,0
3,43,1,0,1178.378906,0
2,37,1,0,1312.582031,0
2,35,1,0,1393.78125,0
1,31,1,0,968.90625,0
1,26,1,0,450,0
1,26,1,0,303.1054688,0
0,11,0,0,-100.8398438,0
0,11,0,0,-312.5976563,0
0,18,0,0,-419.25,0
0,28,0,0,-1224.65625,0
0,32,0,0,-1182,0
1,65,0,0,16413,0
2,257,0,4,1110001.277,1
2,274,0,14,1017569.988,1
2,281,0,16,968430.75,1
2,287,0,16,945583.875,1
2,287,0,16,945583.875,1
2,282,0,16,932411.8711,1
2,281,0,16,917428.875,1
1,252,0,16,1040712.832,1
0,67,0,12,3412.5,0
0,61,0,2,586.8164063,0
0,67,0,0,399.375,0
0,76,0,0,-3.09375,0
0,81,0,0,1228.957031,0
0,84,0,0,1351.042969,0
0,88,0,0,1236.269531,0
0,91,0,0,1202.625,0
0,92,0,0,1284.785156,0
1,155,0,0,47353.21875,0
1,158,0,0,35242.04297,0
1,165,0,0,25255.96875,0
1,163,0,0,33145.32422,0
1,164,0,0,31309.79297,0
1,155,0,0,30064.96875,0
1,144,0,0,21110.44922,0
1,135,0,0,37642.78125,0
0,60,0,0,5812.535156,0
0,44,0,0,7333.59375,0
0,25,0,0,202.5,0
0,34,0,2,-817.59375,0
0,47,0,2,4225.113281,0
1,152,0,4,203979.0938,1
2,200,0,4,132586.6992,1
2,208,0,4,129059.707,1
2,212,0,4,100135.2305,1
2,215,0,6,106798.7813,1
2,217,0,6,120245.25,1
2,205,0,6,142419.0938,1
2,189,0,6,193432.5,1
1,85,0,6,29122.5,0
0,40,0,6,6579,0
0,36,0,8,5535,0
0,38,0,8,883.96875,0
0,36,0,6,780.75,0
0,34,0,6,956.53125,0
0,29,0,4,944.0507813,0
0,27,0,4,569.53125,0
0,40,0,2,181.03125,0
1,55,0,2,3427.089844,1
1,66,0,0,11265,1
1,69,0,0,7003.5,1
1,98,0,2,5277.65625,1
1,125,0,4,16495.03125,1
1,146,0,4,3757.113281,1
1,143,0,4,-9146.988281,1
1,130,0,6,-7944.292969,1
0,115,0,6,2567.496094,0
0,106,0,8,28118.77734,0
1,104,0,8,15085.93359,1
1,77,0,6,40482.10547,1
2,104,0,6,3572.871094,3
2,86,0,9,1875,3
2,92,0,9,1491,3
2,90,0,7,-605.71875,3
3,138,0,7,-100.5,4
3,133,0,5,84.28125,4
3,176,0,5,4005.503906,3
4,352,0,5,427943.25,4
3,300,0,9,494452.7813,2
3,301,0,14,453368.3086,3
4,298,0,14,475983.0938,3
4,299,0,14,475662.9492,3
4,258,0,17,568521.668,2
4,262,0,18,564800.9063,2
3,212,0,18,696802.1133,2
2,38,0,18,9381.46875,1
2,48,0,13,8326.886719,1
2,58,0,10,3421.875,0
1,63,0,12,1664.683594,0
2,113,0,12,5965.125,1
2,251,0,9,234837.3164,1
2,246,0,8,233707.3242,1
2,248,0,8,224013.0938,1
2,245,0,8,229693.6758,1
2,232,0,7,244957.7227,1
3,314,0,2,200241.5039,1
3,307,0,0,236025.375,1
2,257,0,0,300248.8711,0
1,110,0,0,67619.49609,0
1,111,0,0,59938.96875,0
1,116,0,0,58271.53125,0
2,176,0,0,39000.75,0
2,178,0,0,38981.00391,0
1,84,0,0,8861.378906,0
1,85,0,0,8732.34375,0
1,85,0,0,7776.925781,0
1,86,0,0,7164.09375,0
1,85,0,0,10450.81641,0
2,152,0,0,77539.5,0
1,92,0,0,104245.5938,0
1,96,0,0,98319,0
1,94,0,0,80771.90625,0
1,91,0,0,84994.875,0
1,90,0,0,95361.75,0
1,88,0,0,94795.30078,0
1,90,0,0,86724.62109,0
0,18,0,0,1198.300781,0
0,21,0,0,1172.519531,0
0,17,0,0,2155.628906,0
0,18,0,0,779.6601563,0
0,28,0,1,872.53125,0
0,32,0,2,877.125,0
0,42,0,2,1308.691406,0
0,44,0,3,1371.375,0
0,53,0,5,1134.597656,0
0,98,0,6,76230,0
0,104,0,7,73318.13672,0
0,108,0,8,81446.02734,0
0,104,0,7,72611.05078,0
0,103,0,6,70072.5,0
0,99,0,6,71551.59375,0
0,105,0,5,62435.71875,0
0,113,0,3,47489.21484,0
0,81,0,2,3402.375,0
0,86,0,1,764.9179688,0
0,86,0,0,-154.0664063,0
0,81,0,0,393,0
0,76,0,0,-674.0273438,0
0,70,0,0,-560.5195313,0
0,60,0,0,2525.90625,0
0,44,0,0,2077.980469,0
0,29,0,0,7038,0
0,14,0,0,629.71875,0
0,45,0,0,141624,0
0,64,0,0,104824.7813,0
0,64,0,0,117009,0
0,64,0,0,121962.2813,0
0,64,0,0,119612.1563,0
0,61,0,0,142946.3555,0
0,58,0,0,148362.2813,0
0,58,0,0,150095.8711,0
0,20,0,0,27915.41016,0
0,1,0,0,-93.75,0
0,2,0,0,-67.91015625,0
0,2,0,0,-67.91015625,0
0,2,0,0,-67.91015625,0
0,4,0,0,-68.26171875,0
0,4,0,0,509.4726563,0
0,4,0,0,643.6523438,0
0,4,0,0,402.6445313,0
0,3,0,0,601.6757813,0
1,6,0,0,327.1992188,0
1,13,0,0,75.69140625,1
1,13,0,0,75.69140625,1
1,11,0,0,308.7539063,1
1,11,0,0,113.5195313,1
1,11,0,0,71.68359375,1
1,11,0,0,192.5976563,1
1,11,0,0,36.31640625,1
0,7,0,0,31.69921875,1
0,0,0,0,-54.76171875,0
0,0,0,0,-81.59765625,0
0,0,0,0,-85.59375,0
0,0,0,0,-100.125,0
0,0,0,0,-3.375,0
0,0,0,0,-99,0
0,0,0,0,41.625,0
0,0,0,0,29.68359375,0
0,8,0,0,-63.59765625,0
0,14,0,0,-25.74609375,0
0,28,0,0,1382.90625,0
0,41,0,0,537.7851563,0
0,55,0,0,1532.90625,0
0,61,1,0,1141.03125,0
0,61,1,0,1739.15625,0
0,61,1,0,1210.125,0
0,53,1,0,1660.875,0
0,47,1,0,2742.65625,0
0,35,1,0,3909.28125,0
0,27,1,0,4801.96875,0
0,13,1,0,204.6914063,0
0,7,0,0,631.9570313,0
0,7,0,0,596.34375,0
1,60,0,0,8714.824219,2
1,60,0,0,9012,2
2,75,0,0,6185.308594,2
3,140,0,0,47146.51172,2
3,135,0,0,50265.75,2
3,135,0,0,54283.79297,2
4,212,0,0,37923,2
4,212,0,0,38128.23047,2
3,159,0,0,48984.65625,0
3,161,0,1,49505.34375,0
2,148,0,1,60268.21875,0
1,84,0,1,37782.57422,0
2,91,0,2,33250.40625,0
2,96,0,3,32413.01953,0
1,34,0,3,603.75,0
1,36,0,4,11.28515625,0
1,36,0,4,170.1914063,0
1,36,0,3,148.5,0
1,44,0,4,-620.71875,0
1,48,0,4,-675.6679688,0
0,50,0,4,-900.1757813,0
0,47,0,3,-105.9960938,0
0,33,0,3,72.28125,0
0,32,0,2,965.53125,0
0,32,0,2,960.75,0
0,30,0,2,913.59375,0
0,25,0,1,913.59375,0
1,119,0,1,170703.457,0
1,110,0,0,189750,0
1,109,0,0,191542.0195,0
1,118,0,0,170442.5977,0
1,144,0,0,125259.3398,0
1,154,0,0,96021.375,0
1,156,0,0,91305.65625,0
1,152,0,0,84570.94922,0
0,57,0,0,18971.44922,0
0,59,0,0,19103.51953,0
1,72,0,0,10932.01172,1
2,66,0,0,13918.40625,1
2,49,0,0,897.3398438,3
3,57,0,0,5213.847656,4
4,92,0,0,29186.47266,4
5,129,0,0,33608.25,4
5,143,0,0,13178.54297,4
6,162,0,0,8561.121094,4
5,150,0,0,5145.09375,3
5,156,0,0,4501.5,3
5,149,0,0,3685.125,1
5,146,0,0,19807.78125,0
4,111,0,0,37521.375,0
3,75,0,0,7296.46875,0
3,56,0,0,9208.863281,0
3,70,0,0,276934.2188,0
3,70,0,0,271354.5938,0
2,65,0,0,272138.6602,0
2,68,0,0,283263.6445,0
1,57,0,0,305371.4063,0
1,56,0,0,296691.5039,0
2,110,0,0,243000,0
2,109,0,0,249551.543,0
1,76,0,0,18606.33984,0
1,74,0,0,20208.90234,0
1,71,0,0,20208.90234,0
1,70,0,0,18872.53125,0
1,68,0,0,19644.46875,0
1,68,0,0,20035.5,0
0,19,0,0,-248.25,0
0,23,0,0,-340.03125,0
0,27,0,0,-361.0195313,0
0,29,0,0,122.9179688,0
0,29,0,0,90.94921875,0
1,60,0,0,2710.558594,0
1,59,0,0,2902.5,0
1,60,0,0,3341.941406,0
1,55,0,0,3989.800781,0
1,53,0,0,4990.863281,0
2,53,0,0,5133.199219,0
2,65,0,0,6936.65625,1
2,68,0,0,6280.5,1
1,41,0,1,4961.261719,1
1,47,0,1,3867.75,1
2,76,0,2,4160.25,1
3,149,0,2,40717.60547,1
