ThirdMomentNumberOfPackets60,SYNCount60,UniqSrcIps60,DNSCount60,TelnetCount60,SSHCount60
8949.723259,9,23,8,34,34
8949.723259,9,23,8,34,34
8949.723259,9,23,8,34,34
9012.074074,9,23,8,32,32
9043.064593,9,23,8,32,32
9110.880074,10,23,8,28,28
9135.74225,10,23,8,28,28
9560.844843,11,23,10,34,34
9642.54975,11,23,10,32,32
8514.08175,10,23,8,23,23
8500.445657,10,23,8,23,23
8500.445657,10,23,8,23,23
8479.228741,10,23,8,23,23
1267.608,9,23,6,9,9
1271.898593,9,23,6,9,9
1271.898593,9,23,6,9,9
1276.207407,8,23,6,9,9
1278.302676,8,23,6,9,9
1365.846,9,24,6,9,9
1235.642991,8,22,6,9,9
1235.642991,8,22,6,9,9
1231.459343,8,23,6,9,9
1219.046074,9,25,6,9,9
1213.876657,9,25,6,9,9
1213.876657,9,25,6,9,9
1386.299407,11,27,6,9,9
1396.748593,10,26,4,9,9
1391.698,10,26,4,9,9
1391.698,10,26,4,9,9
1396.748593,9,25,4,9,9
1399.19075,9,25,4,9,9
1399.19075,9,25,4,9,9
1407.244,8,23,4,9,9
1409.707157,8,22,4,9,9
6247.506074,14,21,4,9,9
6247.506074,14,21,4,9,9
6182.124009,15,22,8,9,9
7039.904324,16,23,8,9,9
7039.904324,16,23,8,9,9
7039.904324,16,23,8,9,9
7072.406676,15,21,10,9,9
7072.406676,15,21,10,9,9
7072.406676,15,21,10,9,9
7072.406676,15,21,10,9,9
7072.406676,15,21,10,9,9
7079.25,15,21,10,9,9
7079.25,15,21,10,9,9
7079.25,15,21,10,9,9
7065.223407,15,21,12,9,9
7065.223407,15,21,12,9,9
7065.223407,15,21,12,9,9
7043.834491,15,22,12,11,9
7029.298176,15,22,12,13,9
6999.183991,15,22,12,15,9
6978.022074,15,22,12,17,9
6941.893509,16,22,12,19,9
6920.968593,16,22,12,21,9
6900.144676,16,22,12,23,9
6855.770843,16,22,12,27,9
6760.371259,17,24,12,29,9
6739.854343,17,24,12,31,9
6855.607657,18,24,14,35,9
6832.792741,18,24,14,37,9
6787.163407,18,24,14,41,9
6741.898074,18,24,14,45,9
6733.88425,17,21,14,47,9
6796.550843,17,21,14,44,6
6408.328,16,20,12,40,0
6401.565509,16,19,12,42,0
6360.031676,16,19,12,46,0
6339.267259,17,21,12,48,0
6339.267259,17,21,12,48,0
23105.05768,19,22,14,52,0
30597.71018,20,23,16,52,0
50298.05741,22,24,32,54,0
55551.48825,23,26,34,56,0
65392.70925,26,27,66,58,0
65392.70925,26,27,66,58,0
72062.74941,26,26,68,60,0
71941.72999,26,26,68,62,0
75931.83901,27,27,68,64,0
75887.12474,27,27,68,66,0
76083.96726,26,27,68,68,0
81075.50732,27,28,72,70,0
80672.99184,27,28,74,74,0
81398.72151,26,28,74,76,0
82899.95618,27,29,74,78,0
81623.16726,29,28,80,80,0
80332.55274,29,28,84,80,0
80332.55274,29,28,84,80,0
79984.99775,30,32,86,80,0
79798.15068,30,32,90,80,0
79752.50474,30,32,90,80,0
79708.93925,30,32,90,80,0
86007.51126,24,32,102,80,0
83236.72341,24,32,120,80,0
80714.22601,24,33,116,80,0
81638.76275,24,33,120,80,0
126964.2,26,34,122,80,0
126849.8967,26,34,124,80,0
127025.1242,26,34,122,80,0
124591.9,27,34,126,80,0
120602.2019,28,34,128,90,10
120121.3,28,34,128,92,12
120121.3,28,34,128,92,12
118719.0407,30,34,130,92,12
118186.4225,30,34,130,92,12
118085.9675,30,34,132,92,12
118186.4225,30,34,130,92,12
117975.4528,30,34,134,92,12
117975.4528,30,34,134,92,12
118129.7,30,34,134,90,12
113755.319,37,34,134,88,12
113755.319,38,35,136,86,12
113903.9739,38,35,136,84,12
114166.7275,37,34,136,82,12
114219.6433,38,35,136,80,12
114272.6473,38,35,138,78,12
114728.4285,38,35,138,74,12
115372.1593,37,36,138,76,12
114855.284,37,36,138,81,12
117140.4407,37,36,136,78,12
117306.8547,37,36,136,76,12
117648.9565,37,36,136,72,12
117994.0803,37,36,136,68,12
118277.9,37,36,134,66,12
118329.7225,37,36,134,66,12
118386.9299,38,36,134,64,12
118551.1863,38,36,134,62,12
118919.0002,38,36,134,58,12
119209.5621,37,36,134,56,12
119209.5621,37,36,134,56,12
118979.9592,35,36,132,54,12
121708.4567,34,36,130,54,12
115361.465,32,36,114,54,12
116277,31,34,112,52,12
111902.5147,28,33,80,52,12
111650.6719,29,34,80,54,12
108637.2554,28,33,78,52,12
108775.6273,28,33,78,50,12
105130.0247,27,32,78,50,12
105259.9387,27,32,78,48,12
105394.5001,27,32,78,46,12
98190.65116,28,32,76,46,12
98144.952,28,32,74,44,12
97187.14275,29,32,74,44,12
92176.97025,28,31,74,44,12
92799.254,27,31,70,42,12
92686.98325,28,32,66,42,12
92004.55807,28,32,66,44,12
91627.24382,28,32,64,44,12
91664.45793,28,32,60,44,12
90600.95118,29,32,60,46,12
90494.11126,29,31,60,46,12
80311.54282,29,32,48,48,12
81606.03941,30,32,32,50,12
81988.54251,29,32,32,52,12
82907.19168,28,31,28,52,12
9416.604843,26,30,26,54,12
9434.084491,26,30,24,54,12
9434.084491,26,30,24,54,12
9585.820593,25,30,20,54,12
8568.196,24,30,18,44,2
8639.167259,24,30,18,42,0
8639.167259,24,30,18,42,0
8772.461259,23,31,16,42,0
8800.838676,23,29,16,42,0
8816.622324,23,29,14,42,0
8816.622324,23,29,14,42,0
8834.34175,24,29,10,42,0
8834.34175,24,29,10,42,0
8834.34175,24,29,10,42,0
5021.35,17,29,10,42,0
7995.868324,16,27,8,80,3
7995.868324,16,27,8,80,3
7995.868324,16,27,8,80,3
7995.868324,16,26,8,80,3
7925.571509,16,26,6,83,6
7925.571509,16,26,6,83,6
7968.076741,16,26,6,79,6
8062.13825,16,26,6,72,6
8112.71875,15,25,6,71,6
8120.212074,15,25,6,71,6
8033.848,16,26,10,71,6
7911.038509,16,26,10,74,6
8258.256741,16,26,10,100,6
8258.256741,16,26,10,100,6
8274.8,15,26,10,100,6
8258.256741,15,26,12,100,6
8258.256741,15,26,12,100,6
8258.256741,15,26,12,100,6
8258.256741,15,26,12,100,6
8293.616593,15,26,12,98,6
8186.88675,15,26,12,101,9
8212.392,15,26,12,99,9
8096.364,16,26,12,99,9
8124.73125,16,26,14,97,9
8008.220676,16,24,18,95,9
8024.596991,16,24,18,95,9
8024.596991,16,24,18,95,9
11252.83482,23,23,18,93,9
11231.68451,23,23,20,93,9
11220.73874,23,23,20,93,9
11403.6,21,22,18,91,9
11311.68734,22,23,22,89,9
11018.06599,20,22,34,87,9
11087.17382,20,22,34,85,9
11162.59566,20,22,32,85,9
11411.05793,19,22,32,85,9
11594.38251,19,22,34,83,9
11778.44459,18,23,34,83,9
11574.75926,20,28,36,83,9
11763.77541,19,28,36,81,9
11787.836,19,28,36,81,9
11872.74282,18,27,36,79,9
9058.209926,17,27,34,77,9
9085.248843,17,27,34,75,9
9067.68475,18,27,34,75,9
9077.172741,18,25,34,73,9
9077.172741,18,25,34,73,9
9059.649926,19,25,34,73,9
9059.649926,19,25,34,73,9
8916.742074,19,25,34,76,13
8908.38125,19,25,34,76,13
8908.38125,19,25,34,76,13
8925.695343,18,25,34,76,13
8982.833176,18,24,34,76,13
8982.833176,18,24,34,76,13
8982.833176,18,24,34,76,13
9000.409491,17,24,34,76,13
9000.409491,17,24,34,76,13
9000.409491,17,24,34,76,13
9008.947259,17,24,34,76,13
6149.250074,17,24,34,38,10
6149.250074,17,24,34,38,10
6143.02525,17,24,34,38,10
6155.943343,16,24,34,38,10
6226.82825,16,24,34,35,7
6226.82825,16,24,34,35,7
6233.174074,16,24,34,35,7
6233.174074,16,24,34,35,7
6233.174074,16,24,34,35,7
6233.174074,16,24,34,35,7
6297.829824,15,24,30,35,7
6319.140741,16,24,32,32,7
5647.724009,16,23,32,6,7
5647.724009,16,23,32,6,7
5647.724009,16,23,32,6,7
5658.680324,16,23,30,6,7
5658.680324,16,23,30,6,7
5599.271259,16,23,36,6,10
5599.271259,16,23,36,6,10
5887.755259,18,24,42,6,10
5950.856,18,24,42,3,7
5950.856,18,24,42,3,7
6023.8,17,24,42,3,7
6036.089926,17,24,40,3,7
6003.90775,16,24,38,3,7
5992.196991,16,24,38,3,7
5992.196991,16,24,38,3,7
1219.89375,10,24,38,14,7
1254.853926,10,24,36,27,7
1322.152741,10,24,36,37,11
30417.6,10,24,36,113,17
70176.96474,9,24,32,203,21
70669.78341,10,23,42,204,27
69868.40251,10,23,42,216,33
69079.85474,10,24,44,218,37
68826.46126,10,24,44,218,41
68699.42407,10,24,42,218,45
68542.79468,10,24,42,218,49
69155.92059,8,21,40,218,53
68994.75175,8,21,40,218,57
68932.92232,8,20,40,218,59
68748.77049,8,20,40,218,63
68660.07407,8,20,40,218,65
68313.46418,8,20,40,218,73
68252.56275,7,18,40,218,75
68031.10926,7,18,40,218,81
67217.83474,8,18,52,218,83
66964.70793,7,16,52,218,87
66125.09375,8,19,52,233,89
66156.85207,8,19,52,230,89
65942.71825,8,19,52,230,94
65078.13575,9,19,52,230,97
64791.72407,12,23,54,230,103
63906.054,13,24,56,230,105
63697.16551,13,24,56,230,109
62765.88634,13,24,80,230,113
62428.052,14,26,80,232,117
62194.00874,14,26,82,232,121
61862.43218,15,27,82,234,125
61784.38326,15,27,82,234,127
61500.64651,15,27,82,234,133
61336.98868,15,27,82,234,137
61104.54075,15,27,82,234,143
60944.02225,15,27,82,234,147
60920.56659,15,27,82,234,147
60819.20674,15,27,84,234,147
60819.20674,15,27,84,234,147
60819.20674,15,27,84,234,147
60819.20674,15,27,84,234,147
60718.542,16,28,86,234,147
60613.50926,17,29,88,234,147
60640.36425,17,30,86,234,147
60640.36425,17,30,86,234,147
60640.36425,17,30,86,234,147
60727.03466,24,30,86,234,147
59920.696,26,30,86,234,147
59920.696,26,30,86,234,147
60239.68001,26,30,80,234,144
60239.68001,26,30,80,234,144
61325.55301,24,30,74,234,144
61300.30607,24,30,74,234,144
61300.30607,24,30,74,234,144
61300.30607,24,30,74,234,144
61300.30607,24,30,74,234,144
61349.358,24,30,72,234,144
61398.60859,24,30,72,234,144
61398.60859,24,30,72,234,144
62084.23001,23,30,72,223,144
62777.22593,23,30,72,210,144
63576.75126,23,30,72,200,140
43008.90851,24,30,74,124,134
7080.67425,24,30,74,34,130
6470.707991,23,30,52,33,124
6643.124,23,30,52,21,118
6577.763157,22,29,52,19,114
6629.796991,22,29,52,19,110
6676.340824,22,29,52,19,106
6702.552741,22,30,52,19,102
6750.124074,22,30,52,19,98
6778.745491,23,30,52,19,94
6795.10625,23,30,52,19,92
6843.84675,23,30,52,19,88
6835.259259,23,30,54,19,86
6933.919991,23,30,54,19,78
6915.241676,23,30,54,23,76
6925.2,23,30,54,28,70
7056.10275,22,30,42,28,68
7144.607657,22,30,42,28,64
7252.228,21,29,42,13,62
7384.984741,21,28,42,13,58
7447.005843,21,28,42,13,53
7509.005009,20,27,42,13,50
5490.676741,17,26,40,13,44
9555.59375,23,28,38,13,42
9620.451407,23,28,38,13,38
9671.898074,23,28,14,13,34
9766.024157,23,27,28,11,30
9842.05075,23,27,26,11,26
9946.125926,22,25,26,9,22
9973.384843,22,25,26,9,20
10018.89007,23,26,26,9,14
10075.96941,23,26,26,9,10
10162.51466,23,26,26,9,4
10220.16649,23,26,26,9,0
10229.09259,23,26,26,9,0
10219.09316,23,26,24,11,0
10191.21874,23,26,24,13,0
10123.79325,23,27,24,17,0
10046.91332,24,28,24,21,0
9988.609491,23,28,22,27,0
9968.693176,22,27,20,31,0
9919.306,21,27,20,36,0
9919.306,21,27,20,36,0
9919.306,21,27,20,36,0
6338.051157,14,26,20,36,0
6353.809259,12,22,20,36,0
6353.809259,12,22,20,36,0
6353.809259,12,22,20,36,0
6353.809259,12,22,20,36,0
6353.809259,12,22,20,36,0
6359.81925,12,22,20,36,0
6311.024657,13,25,20,36,0
6241.412,13,25,20,36,0
6241.412,13,25,20,36,0
6241.412,13,25,20,36,0
6229.711407,13,25,20,36,0
6218.059259,14,26,20,36,0
6218.059259,14,26,20,36,0
6218.059259,14,26,20,36,0
6218.059259,14,26,20,36,0
6260.82025,13,26,18,36,0
5464.038509,13,24,18,36,0
5485.138741,14,26,18,36,0
5485.138741,14,26,18,36,0
5495.136,14,26,16,36,0
5478.71875,14,27,16,36,3
5478.71875,14,27,16,36,3
5494.116,14,27,16,36,3
5531.97675,15,28,20,36,3
5549.552,14,25,20,36,3
5549.552,14,24,20,36,3
5538.981407,14,24,20,36,3
5550.592,14,24,20,36,3
5528.459259,14,25,20,36,3
5562.450593,14,25,20,32,3
5597.189926,15,26,20,27,3
5602.35475,15,26,20,27,3
5602.35475,15,26,20,27,3
6796.691324,18,27,32,27,3
6745.948,18,27,32,27,3
6745.948,18,27,32,27,3
6701.35075,19,29,34,27,3
6701.35075,19,29,34,27,3
2356.160991,14,29,34,27,3
2356.160991,14,29,34,27,3
2356.160991,14,29,34,27,3
2144.22825,13,29,20,27,3
2137.770157,13,29,20,27,3
2137.770157,13,29,20,27,3
2137.770157,13,29,20,27,3
2152.637676,12,28,20,27,3
2138.830157,13,29,22,27,3
2138.830157,13,29,22,27,3
2138.830157,13,29,22,27,3
2138.830157,13,29,22,27,3
2156.434,13,29,22,25,3
2156.434,13,30,22,23,3
2181.458157,13,30,22,19,3
2209.81275,12,29,22,15,3
2243.150991,12,29,22,9,3
2265.008824,12,29,22,5,3
2293.17675,12,27,22,0,3
2293.17675,12,27,22,0,3
2293.17675,12,27,22,0,3
2502.49425,14,30,22,18,5
2462.289407,14,30,22,28,5
2464.324,14,30,22,39,5
2464.324,14,30,22,39,5
2464.324,14,30,22,39,5
2460.475176,14,30,22,39,6
2814.782176,14,30,22,39,29
2856.876324,13,29,22,39,29
2915.746593,13,28,22,39,29
2854.648157,13,28,22,39,38
2799.468593,13,28,22,39,45
2932.021926,13,28,22,39,65
3379.015009,12,28,22,39,92
3301.445343,12,28,22,39,100
3243.308593,12,28,22,39,106
3151.829009,12,28,22,39,116
20117.67801,19,28,22,39,122
19910.12425,19,28,22,39,131
19965.07341,18,26,22,39,143
19805.73118,19,27,22,39,148
19805.73118,19,27,22,39,148
19872.27807,19,27,22,39,145
19872.27807,19,27,22,39,145
19860.35425,19,28,22,39,145
20170.006,18,27,18,39,145
20182.87066,18,27,18,39,145
20182.87066,18,27,18,39,145
20207.90675,18,27,18,39,145
20233.04484,18,27,16,39,145
20247.252,18,27,16,39,145
20247.252,18,27,16,39,145
20247.252,17,25,16,39,145
20247.252,17,25,16,39,145
20222.07141,17,25,16,39,145
19660.488,15,27,6,39,145
19688.20193,15,26,6,39,148
19688.20193,15,26,6,39,148
19860.05834,14,26,4,43,148
19784.87651,14,26,4,47,148
19823.54393,12,26,4,53,148
19748.89259,12,26,4,57,148
19634.16684,12,26,4,63,148
19480.76918,12,26,4,69,150
19430.18032,12,25,4,73,150
19177.2,13,25,8,81,150
19024.416,13,25,8,89,150
18945.804,13,25,8,92,150
18958.02049,12,24,6,92,150
18936.91351,12,24,8,92,150
18936.91351,12,24,8,92,150
18936.91351,12,24,8,92,150
18708.87825,14,26,10,92,150
18465.79793,15,26,10,92,150
18186.19259,16,27,10,92,150
17916.21674,16,27,14,92,150
17750.93125,17,28,14,94,150
17463.86618,18,28,14,94,150
17161.02593,19,29,16,94,150
17161.02593,19,29,16,94,150
17110.38125,20,29,18,94,150
17632.70726,19,29,22,76,148
17524.94459,20,30,22,66,148
17822.858,20,30,22,55,148
17803.72607,20,30,24,55,148
17544.51875,21,31,28,57,148
17534.87793,22,32,28,57,147
17799.12593,22,32,28,57,124
17719.56049,23,32,30,57,124
17459.23401,23,32,30,57,124
17624.058,23,32,30,57,115
17761.81701,23,32,30,57,108
18070.71982,23,32,30,57,88
18187,23,32,30,57,61
18087.27141,24,32,34,57,53
18187,24,32,34,57,47
18382.06875,24,32,34,57,37
1964.97975,17,32,34,57,31
2023.364593,17,32,34,59,22
2102.736593,17,32,34,59,10
2157.963824,16,31,34,59,5
2981.412,19,31,44,59,5
2872.749926,19,31,44,59,5
3064.391407,23,32,54,59,5
3943.8,27,32,62,59,5
3934.076741,27,32,64,59,5
3938.446676,27,32,64,59,5
3932.270074,27,31,66,59,5
3916.576157,27,31,66,61,5
3916.576157,27,31,66,61,5
3932.270074,27,31,66,61,5
3932.270074,27,31,66,61,5
3942,27,31,66,61,5
3942,27,31,66,61,5
3928.856741,27,31,68,61,5
3957.829926,26,30,68,61,5
3978.873843,26,30,68,61,2
3978.873843,26,30,68,61,2
3994.900157,26,30,68,57,2
4035.067991,26,30,68,53,2
4113.517343,26,30,68,47,2
4130.213657,27,31,70,43,2
4200.959407,27,31,70,37,2
4302.482074,27,31,70,31,0
4252.976,29,31,72,27,0
4257.03425,28,31,68,19,0
4350.769157,29,31,68,11,0
4291.055324,31,31,71,8,0
6996.676,33,30,77,29,0
6755.396,33,30,75,35,0
6523.416741,33,30,75,48,0
6523.416741,33,30,75,48,0
6600.731407,32,31,74,48,0
6867.996,31,31,74,49,0
6970.996741,31,30,74,50,0
7204.676,31,30,70,51,0
7339.290843,30,30,70,50,0
7355.773926,30,30,72,52,0
7610.29175,29,30,70,53,0
7471.14075,29,30,70,58,2
7257.992593,28,30,71,65,8
6813.586074,27,28,67,65,12
6978.00775,26,28,67,65,16
6789.13825,26,28,67,69,24
6593.359259,27,29,65,77,28
6735.82975,26,29,61,75,32
6639.952,25,28,61,75,40
6572.513676,25,28,61,75,44
6612.65675,24,28,59,75,46
6715.658324,24,27,59,75,53
6503.42575,24,27,59,77,64
6341.449009,24,27,59,81,70
6260.731259,24,27,59,81,76
6213.661926,24,27,59,81,80
6327.599824,23,27,55,81,86
6254.871009,23,27,55,81,92
6209.407176,23,27,55,81,96
6152.323343,23,27,55,81,100
6152.323343,23,27,55,79,102
6108.711509,23,27,55,79,106
5992.757407,24,27,55,79,110
5508.256,21,27,45,79,114
5612.749157,21,27,45,79,120
5508.623843,17,26,35,79,124
4571.196991,14,27,29,79,126
4517.422843,14,27,27,85,126
4457.856824,14,27,27,91,126
4425.876593,14,27,25,95,126
4408.341676,14,27,25,97,126
4344.466,14,27,25,105,126
4290.148593,14,27,25,111,126
4184.142593,14,27,25,123,126
4141.379343,14,27,25,129,126
4100.456593,14,27,25,135,126
4002.242074,14,27,23,149,126
3960.395259,14,27,21,155,126
3957.660991,14,27,21,157,126
3863.025926,15,27,21,167,126
3795.44325,15,27,21,175,126
3764.25,15,27,21,181,126
3695.70625,15,27,21,186,126
3699.637324,14,26,19,186,126
3699.743676,14,26,19,186,126
3699.743676,14,26,19,186,126
3726.97925,12,26,17,186,126
3762.765843,12,25,17,196,126
3691.26875,11,25,17,206,126
24550.75775,20,25,24,206,126
22404.06568,18,23,18,195,126
22438.98725,19,22,20,200,126
22605.55541,19,22,20,189,126
22592.37126,19,22,22,189,126
22787.11141,18,20,21,189,126
22800.912,18,20,21,188,126
22956.51526,17,20,21,187,126
22841.03674,17,20,21,194,126
22611.50193,17,21,21,205,126
22803.75725,16,20,19,205,126
22817.47801,16,20,19,204,126
22930.75625,16,20,21,199,124
23183.57825,16,19,18,192,118
22977.55625,18,22,19,194,114
26817.18659,23,22,21,198,110
27054.92868,23,22,21,196,102
27114.17175,22,20,21,198,98
26935.32407,22,20,21,208,94
26851.78634,22,20,22,216,86
26657.44068,22,20,22,227,82
26331.27499,22,20,22,240,80
26301.182,23,20,24,247,73
26568.69074,23,20,24,249,62
26382.46366,25,22,26,251,56
26398.93393,25,22,26,255,50
26398.93393,25,22,26,259,46
26174.60966,25,22,27,270,40
25920.63007,26,22,27,275,34
25571.288,27,24,27,286,30
25411.62275,27,24,27,296,26
25312.10926,28,25,29,300,24
2646444.792,29,25,29,306,20
2647975.403,28,25,29,310,16
2644828.218,28,24,29,321,12
2645331.975,28,24,29,325,6
2646786.92,28,24,29,325,2
2655320.398,27,24,27,325,0
2657803.595,27,24,27,319,0
2660293.037,27,24,27,313,0
2662034.275,27,23,27,309,0
2663027.382,28,23,27,305,0
2664308.394,28,23,27,301,0
2666081.225,28,23,27,297,0
2669212.582,28,23,27,289,0
2670732.964,28,23,27,285,0
2671754.539,29,25,27,281,0
2676187.877,29,25,27,269,0
2677473.435,29,25,27,267,0
2669830.793,30,26,27,269,0
2672461.585,29,25,27,263,0
2674552.751,29,24,27,259,0
2673769.374,30,24,27,253,0
2677615.936,30,24,27,248,0
2670556.404,31,24,27,248,0
2670556.404,31,25,27,248,0
2670556.404,31,25,27,248,0
2670067.495,31,25,27,248,0
2673641.714,31,25,27,238,0
2672571.356,31,25,27,240,0
2683368.132,20,24,17,249,0
2683110,20,24,17,247,0
2688206.359,19,24,15,237,0
2687701.456,19,24,15,241,0
2687457.562,19,24,13,243,0
2682403.758,19,24,13,255,0
2680942.899,19,24,13,259,0
2678733.694,19,24,13,265,0
2677188.888,19,24,13,268,0
2674105.432,22,26,17,256,0
2669485.858,23,26,17,254,0
2664218.619,23,26,17,254,0
2660985.55,23,26,15,264,0
2650673.779,24,27,21,268,0
2655302.961,22,27,20,274,0
2669495.589,18,27,20,276,0
2667775.936,18,27,20,280,0
2671962.327,18,27,20,270,0
2675450.207,18,27,22,260,0
2678205.319,18,27,21,255,0
2682955.224,18,27,21,244,0
2686539.432,18,27,23,237,0
2693675.299,17,27,21,242,0
2692174.071,17,27,21,246,0
2697017.228,15,26,19,248,0
2698967.565,15,26,19,244,0
2697969.041,15,26,21,245,0
2698482.104,15,26,20,247,0
2704517.648,14,26,20,242,0
2694876.022,15,27,20,251,0
2684426.461,16,28,20,253,0
2672708.422,16,28,18,257,0
8710.628593,15,28,18,251,0
8516.053676,16,28,18,247,0
8532.177324,16,28,18,250,0
9287.141676,17,28,20,252,0
9121.204593,17,28,20,262,0
9074.675259,17,29,20,265,0
8783.632741,18,30,20,282,0
8682.399843,18,30,20,285,0
8457.36225,19,30,22,285,0
8451.566593,18,30,22,285,0
8328.771407,19,30,22,281,0
8328.771407,19,30,22,279,0
8220.759657,20,30,22,275,0
8220.759657,20,30,22,273,0
8092.336593,20,29,22,271,0
7839.15275,20,30,22,293,0
19912.61851,22,30,26,329,0
20318.71874,21,30,26,363,0
21156.45126,21,30,26,403,0
20604.426,22,29,26,409,0
20752.70025,21,29,26,409,0
20752.70025,21,29,26,409,0
328210.0327,32,28,26,409,0
328210.0327,32,27,26,409,0
328210.0327,32,27,26,409,0
328325.958,32,27,26,409,0
328210.0327,32,27,26,409,0
328293.253,32,28,26,408,0
327793.7492,32,28,26,411,0
327952.0842,32,28,26,410,0
327952.0842,32,28,26,409,0
328538.6574,32,28,26,403,0
328717.5388,32,28,26,401,0
329948.04,32,28,26,389,0
329948.04,32,28,26,385,0
330549.0553,32,28,26,379,0
331880.2673,32,28,26,368,0
333954.2018,30,26,22,368,0
334467.3003,29,25,22,380,0
335607.086,29,25,22,382,0
336722.1606,29,25,22,372,0
339905.528,28,23,16,368,0
340795.316,28,23,16,360,0
341692.4,27,21,14,354,0
340323.0246,27,21,16,348,0
339011.7553,28,23,16,356,0
338721.3015,28,23,14,360,0
338419.1873,28,23,14,362,0
337358.2947,28,23,14,369,0
335923.696,30,25,12,364,0
335838.5078,30,25,12,352,0
336512.8806,30,25,12,346,0
334355.65,31,25,16,358,0
331571.1553,31,25,16,381,0
328706.2823,32,25,14,390,0
364420.2593,33,25,22,452,0
363962.7979,33,25,22,454,0
367998.5762,31,25,22,444,0
372342.2407,30,25,22,434,0
377238.8886,29,22,22,426,0
377238.8886,29,22,22,426,0
379823.048,28,22,22,426,0
381730.8053,28,22,22,412,0
386545.372,27,21,20,406,0
387883.8383,27,21,20,396,0
388383.6688,27,21,20,393,0
391606.9157,26,21,20,376,0
392583.3,26,21,20,373,0
394563.6193,25,20,18,373,0
392132.3306,26,20,20,373,0
393527.5677,25,20,20,373,0
393778.3246,25,20,20,373,0
395166.6742,24,20,20,373,0
395253,25,22,20,373,0
396752.5621,24,22,20,373,0
400399.712,24,22,20,349,0
397911.1938,22,21,16,309,0
399434.824,23,22,20,271,0
403268.7681,23,22,20,227,0
406061.862,22,21,20,217,0
406309.1278,22,21,20,217,0
406309.1278,22,21,20,217,0
67508.61501,11,22,20,229,0
66972.40541,12,23,30,244,4
66255.92201,12,23,30,250,15
66080.47407,12,23,30,254,15
66126.064,12,22,30,254,15
65890.5,13,23,38,243,15
66408.70899,13,23,38,231,15
66736.12666,13,23,38,224,15
66783.13475,13,23,38,224,15
66685.45168,13,23,40,224,15
66685.45168,13,23,40,224,15
66658.97674,13,24,40,226,15
66686.10334,13,23,40,226,17
66169.75741,14,23,42,226,23
65794.80059,14,23,42,226,29
65281.93218,14,23,42,226,39
65364.92859,14,23,42,214,47
64836.816,15,22,44,212,53
64435.98225,15,22,44,212,61
63663.80832,16,22,44,212,65
63441.46807,16,22,44,212,69
63249.14126,16,22,44,212,75
63671.05,16,22,42,212,81
63487.43151,16,22,42,204,87
63319.16368,16,22,42,200,95
63399.89259,16,22,42,195,99
63599.15025,17,24,42,188,103
